pt,yield,stat_err,sys_err
0.5,193.54013966979818,3.870802793395964,9.67700698348991
0.8979591836734694,81.26998128495408,1.6253996256990817,4.063499064247704
1.2959183673469388,35.32882001798198,0.7065764003596396,1.7664410008990992
1.693877551020408,13.351607922062321,0.26703215844124645,0.6675803961031161
2.0918367346938775,6.8038481508360125,0.13607696301672026,0.34019240754180063
2.489795918367347,3.511433503336304,0.07022867006672608,0.1755716751668152
2.887755102040816,1.7912842221828136,0.035825684443656275,0.08956421110914069
3.2857142857142856,1.1643209113767987,0.023286418227535976,0.05821604556883994
3.683673469387755,0.6935172862489957,0.013870345724979914,0.03467586431244978
4.081632653061225,0.4275653501035172,0.008551307002070345,0.021378267505175862
4.479591836734694,0.2565887871473167,0.005131775742946334,0.012829439357365836
4.877551020408164,0.19444213719002795,0.0038888427438005593,0.009722106859501398
5.275510204081632,0.1289024123906633,0.002578048247813266,0.006445120619533166
5.673469387755102,0.09030490192378814,0.0018060980384757628,0.004515245096189407
6.071428571428571,0.06458373323166366,0.0012916746646332734,0.0032291866615831834
6.469387755102041,0.04794285234229529,0.0009588570468459059,0.0023971426171147648
6.86734693877551,0.033709334524459206,0.0006741866904891842,0.0016854667262229603
7.26530612244898,0.024773505612114936,0.0004954701122422987,0.0012386752806057468
7.663265306122449,0.01973666229538629,0.0003947332459077258,0.0009868331147693146
8.061224489795919,0.01543018254799826,0.0003086036509599652,0.0007715091273999131
8.459183673469388,0.010883293200797322,0.00021766586401594643,0.0005441646600398662
8.857142857142858,0.009137587856157533,0.00018275175712315067,0.00045687939280787665
9.255102040816327,0.00711450297311796,0.0001422900594623592,0.000355725148655898
9.653061224489797,0.005941458582378164,0.00011882917164756328,0.0002970729291189082
10.051020408163264,0.004791005840005524,9.582011680011049e-05,0.00023955029200027622
10.448979591836734,0.003596565446107354,7.193130892214709e-05,0.00017982827230536772
10.846938775510203,0.0032776894946774746,6.55537898935495e-05,0.00016388447473387373
11.244897959183673,0.0027751156972224203,5.5502313944448405e-05,0.000138755784861121
11.642857142857142,0.0021158887806755995,4.231777561351199e-05,0.00010579443903377998
12.040816326530612,0.0018273711493745103,3.654742298749021e-05,9.136855746872552e-05
12.438775510204081,0.0016072984112343888,3.2145968224687774e-05,8.036492056171944e-05
12.83673469387755,0.001156070854028434,2.312141708056868e-05,5.780354270142171e-05
13.23469387755102,0.0010543390729746405,2.108678145949281e-05,5.2716953648732026e-05
13.63265306122449,0.0009451557825007701,1.89031156500154e-05,4.7257789125038506e-05
14.03061224489796,0.0007786427333149691,1.5572854666299385e-05,3.893213666574846e-05
14.428571428571429,0.0006776436314971316,1.3552872629942633e-05,3.388218157485658e-05
14.826530612244898,0.0005272449640455155,1.054489928091031e-05,2.6362248202275775e-05
15.224489795918368,0.00051698623868079,1.03397247736158e-05,2.58493119340395e-05
15.622448979591837,0.0004256769356987497,8.513538713974994e-06,2.1283846784937487e-05
16.02040816326531,0.000412420475995034,8.24840951990068e-06,2.06210237997517e-05
16.418367346938776,0.0003020781039871469,6.041562079742939e-06,1.5103905199357346e-05
16.816326530612244,0.00028168403897502246,5.63368077950045e-06,1.4084201948751124e-05
17.214285714285715,0.00021892388327006385,4.378477665401277e-06,1.0946194163503194e-05
17.612244897959183,0.0002100503419211155,4.20100683842231e-06,1.0502517096055775e-05
18.010204081632654,0.00019169254562542826,3.833850912508565e-06,9.584627281271414e-06
18.408163265306122,0.00018302678350937094,3.6605356701874187e-06,9.151339175468547e-06
18.806122448979593,0.00015727634849276446,3.1455269698552895e-06,7.863817424638224e-06
19.20408163265306,0.00015273839803080406,3.054767960616081e-06,7.636919901540203e-06
19.60204081632653,0.00012764700300220213,2.5529400600440425e-06,6.3823501501101065e-06
20.0,0.00011107465724661183,2.2214931449322368e-06,5.553732862330592e-06
