group_label,model_name,component_count,parameter_left,parameter_right,correlation
21-30,blast_wave,3,n_3,n_3,0.9999999999999998
21-30,tsallis,3,norm_1,norm_1,0.9999999999999998
21-30,tsallis,3,norm_1,temperature_1,-0.775728841050745
21-30,tsallis,3,norm_1,q_1,-0.010759609771426716
21-30,tsallis,3,norm_1,norm_2,-0.04178077544066216
21-30,tsallis,3,norm_1,temperature_2,-0.09972746116502115
21-30,tsallis,3,norm_1,q_2,0.2503104472978829
21-30,tsallis,3,norm_1,norm_3,-0.022752333216369474
21-30,tsallis,3,norm_1,temperature_3,-0.005712209253345049
21-30,tsallis,3,norm_1,q_3,-0.41859999946046855
21-30,tsallis,3,temperature_1,norm_1,-0.775728841050745
21-30,tsallis,3,temperature_1,temperature_1,0.9999999999999998
21-30,tsallis,3,temperature_1,q_1,-0.46717244828071663
21-30,tsallis,3,temperature_1,norm_2,0.006677102764343667
21-30,tsallis,3,temperature_1,temperature_2,-0.060258717031098585
21-30,tsallis,3,temperature_1,q_2,0.09968110625206224
21-30,tsallis,3,temperature_1,norm_3,0.08701737441729779
21-30,tsallis,3,temperature_1,temperature_3,0.07107438528415976
21-30,tsallis,3,temperature_1,q_3,-0.0036938770713023485
21-30,tsallis,3,q_1,norm_1,-0.010759609771426716
21-30,tsallis,3,q_1,temperature_1,-0.46717244828071663
21-30,tsallis,3,q_1,q_1,0.9999999999999998
21-30,tsallis,3,q_1,norm_2,0.07829741054379884
21-30,tsallis,3,q_1,temperature_2,-0.08823224413454986
21-30,tsallis,3,q_1,q_2,-0.630792106684652
21-30,tsallis,3,q_1,norm_3,0.1275509876130944
21-30,tsallis,3,q_1,temperature_3,-0.07926968398594506
21-30,tsallis,3,q_1,q_3,0.47828099460166185
21-30,tsallis,3,norm_2,norm_1,-0.04178077544066216
21-30,tsallis,3,norm_2,temperature_1,0.006677102764343667
21-30,tsallis,3,norm_2,q_1,0.07829741054379884
21-30,tsallis,3,norm_2,norm_2,0.9999999999999999
21-30,tsallis,3,norm_2,temperature_2,-0.6653630549541564
21-30,tsallis,3,norm_2,q_2,0.12818916361209637
21-30,tsallis,3,norm_2,norm_3,-0.3829100183797395
21-30,tsallis,3,norm_2,temperature_3,0.3467771898646058
21-30,tsallis,3,norm_2,q_3,-0.04642265396262886
21-30,tsallis,3,temperature_2,norm_1,-0.09972746116502115
21-30,tsallis,3,temperature_2,temperature_1,-0.060258717031098585
21-30,tsallis,3,temperature_2,q_1,-0.08823224413454986
21-30,tsallis,3,temperature_2,norm_2,-0.6653630549541564
21-30,tsallis,3,temperature_2,temperature_2,0.9999999999999999
21-30,tsallis,3,temperature_2,q_2,-0.5048494564269197
21-30,tsallis,3,temperature_2,norm_3,-0.2642737663718694
21-30,tsallis,3,temperature_2,temperature_3,-0.005550861450009755
21-30,tsallis,3,temperature_2,q_3,-0.03162595448610557
21-30,tsallis,3,q_2,norm_1,0.2503104472978829
21-30,tsallis,3,q_2,temperature_1,0.09968110625206224
21-30,tsallis,3,q_2,q_1,-0.630792106684652
21-30,tsallis,3,q_2,norm_2,0.12818916361209637
21-30,tsallis,3,q_2,temperature_2,-0.5048494564269197
21-30,tsallis,3,q_2,q_2,1.0000000000000002
21-30,tsallis,3,q_2,norm_3,0.25886615507382643
21-30,tsallis,3,q_2,temperature_3,-0.14777043736754059
21-30,tsallis,3,q_2,q_3,-0.22056184175318905
21-30,tsallis,3,norm_3,norm_1,-0.022752333216369474
21-30,tsallis,3,norm_3,temperature_1,0.08701737441729779
21-30,tsallis,3,norm_3,q_1,0.1275509876130944
21-30,tsallis,3,norm_3,norm_2,-0.3829100183797395
21-30,tsallis,3,norm_3,temperature_2,-0.2642737663718694
21-30,tsallis,3,norm_3,q_2,0.25886615507382643
21-30,tsallis,3,norm_3,norm_3,0.9999999999999999
21-30,tsallis,3,norm_3,temperature_3,-0.8381581299068872
21-30,tsallis,3,norm_3,q_3,0.5210945719416566
21-30,tsallis,3,temperature_3,norm_1,-0.005712209253345049
21-30,tsallis,3,temperature_3,temperature_1,0.07107438528415976
21-30,tsallis,3,temperature_3,q_1,-0.07926968398594506
21-30,tsallis,3,temperature_3,norm_2,0.3467771898646058
21-30,tsallis,3,temperature_3,temperature_2,-0.005550861450009755
21-30,tsallis,3,temperature_3,q_2,-0.14777043736754059
21-30,tsallis,3,temperature_3,norm_3,-0.8381581299068872
21-30,tsallis,3,temperature_3,temperature_3,1.0
21-30,tsallis,3,temperature_3,q_3,-0.7090553142518297
21-30,tsallis,3,q_3,norm_1,-0.41859999946046855
21-30,tsallis,3,q_3,temperature_1,-0.0036938770713023485
21-30,tsallis,3,q_3,q_1,0.47828099460166185
21-30,tsallis,3,q_3,norm_2,-0.04642265396262886
21-30,tsallis,3,q_3,temperature_2,-0.03162595448610557
21-30,tsallis,3,q_3,q_2,-0.22056184175318905
21-30,tsallis,3,q_3,norm_3,0.5210945719416566
21-30,tsallis,3,q_3,temperature_3,-0.7090553142518297
21-30,tsallis,3,q_3,q_3,1.0000000000000002
21-30,manuscript_juttner,3,norm_1,norm_1,1.0000000000000002
21-30,manuscript_juttner,3,norm_1,temperature_1,0.13426291466954737
21-30,manuscript_juttner,3,norm_1,U_1,0.3187189976931497
21-30,manuscript_juttner,3,norm_1,norm_2,0.06849782731010157
21-30,manuscript_juttner,3,norm_1,temperature_2,-0.21392778128406162
21-30,manuscript_juttner,3,norm_1,U_2,-0.09197256418746576
21-30,manuscript_juttner,3,norm_1,norm_3,0.6574873915573716
21-30,manuscript_juttner,3,norm_1,temperature_3,-0.3139892358560959
21-30,manuscript_juttner,3,norm_1,U_3,-0.14325332171640995
21-30,manuscript_juttner,3,temperature_1,norm_1,0.13426291466954737
21-30,manuscript_juttner,3,temperature_1,temperature_1,1.0000000000000002
21-30,manuscript_juttner,3,temperature_1,U_1,0.981943686079147
21-30,manuscript_juttner,3,temperature_1,norm_2,-0.020792333694927355
21-30,manuscript_juttner,3,temperature_1,temperature_2,0.06467713680479893
21-30,manuscript_juttner,3,temperature_1,U_2,0.027968440543576317
21-30,manuscript_juttner,3,temperature_1,norm_3,-0.19881504362573071
21-30,manuscript_juttner,3,temperature_1,temperature_3,0.09151770322374479
21-30,manuscript_juttner,3,temperature_1,U_3,0.04239348649190682
21-30,manuscript_juttner,3,U_1,norm_1,0.3187189976931497
21-30,manuscript_juttner,3,U_1,temperature_1,0.981943686079147
21-30,manuscript_juttner,3,U_1,U_1,1.0000000000000002
21-30,manuscript_juttner,3,U_1,norm_2,-0.007286615926856517
21-30,manuscript_juttner,3,U_1,temperature_2,0.022559482461273636
21-30,manuscript_juttner,3,U_1,U_2,0.009897539242266619
21-30,manuscript_juttner,3,U_1,norm_3,-0.06838951732845215
21-30,manuscript_juttner,3,U_1,temperature_3,0.029545091472921826
21-30,manuscript_juttner,3,U_1,U_3,0.014316820714265537
21-30,manuscript_juttner,3,norm_2,norm_1,0.06849782731010157
21-30,manuscript_juttner,3,norm_2,temperature_1,-0.020792333694927355
21-30,manuscript_juttner,3,norm_2,U_1,-0.007286615926856517
21-30,manuscript_juttner,3,norm_2,norm_2,1.0
21-30,manuscript_juttner,3,norm_2,temperature_2,0.8777127948116379
21-30,manuscript_juttner,3,norm_2,U_2,0.9526379697652069
21-30,manuscript_juttner,3,norm_2,norm_3,0.08013034280061325
21-30,manuscript_juttner,3,norm_2,temperature_3,-0.03443521079120514
21-30,manuscript_juttner,3,norm_2,U_3,-0.015554670523791704
21-30,manuscript_juttner,3,temperature_2,norm_1,-0.21392778128406162
21-30,manuscript_juttner,3,temperature_2,temperature_1,0.06467713680479893
21-30,manuscript_juttner,3,temperature_2,U_1,0.022559482461273636
21-30,manuscript_juttner,3,temperature_2,norm_2,0.8777127948116379
21-30,manuscript_juttner,3,temperature_2,temperature_2,0.9999999999999998
21-30,manuscript_juttner,3,temperature_2,U_2,0.9807604546481082
21-30,manuscript_juttner,3,temperature_2,norm_3,-0.28284555858069776
21-30,manuscript_juttner,3,temperature_2,temperature_3,0.09713586772827137
21-30,manuscript_juttner,3,temperature_2,U_3,0.03431613061854998
21-30,manuscript_juttner,3,U_2,norm_1,-0.09197256418746576
21-30,manuscript_juttner,3,U_2,temperature_1,0.027968440543576317
21-30,manuscript_juttner,3,U_2,U_1,0.009897539242266619
21-30,manuscript_juttner,3,U_2,norm_2,0.9526379697652069
21-30,manuscript_juttner,3,U_2,temperature_2,0.9807604546481082
21-30,manuscript_juttner,3,U_2,U_2,1.0
21-30,manuscript_juttner,3,U_2,norm_3,-0.12812488626118676
21-30,manuscript_juttner,3,U_2,temperature_3,0.04688966025031058
21-30,manuscript_juttner,3,U_2,U_3,0.018929617670775903
21-30,manuscript_juttner,3,norm_3,norm_1,0.6574873915573716
21-30,manuscript_juttner,3,norm_3,temperature_1,-0.19881504362573071
21-30,manuscript_juttner,3,norm_3,U_1,-0.06838951732845215
21-30,manuscript_juttner,3,norm_3,norm_2,0.08013034280061325
21-30,manuscript_juttner,3,norm_3,temperature_2,-0.28284555858069776
21-30,manuscript_juttner,3,norm_3,U_2,-0.12812488626118676
21-30,manuscript_juttner,3,norm_3,norm_3,1.0000000000000002
21-30,manuscript_juttner,3,norm_3,temperature_3,0.17119656205464656
21-30,manuscript_juttner,3,norm_3,U_3,0.37461748086346863
21-30,manuscript_juttner,3,temperature_3,norm_1,-0.3139892358560959
21-30,manuscript_juttner,3,temperature_3,temperature_1,0.09151770322374479
21-30,manuscript_juttner,3,temperature_3,U_1,0.029545091472921826
21-30,manuscript_juttner,3,temperature_3,norm_2,-0.03443521079120514
21-30,manuscript_juttner,3,temperature_3,temperature_2,0.09713586772827137
21-30,manuscript_juttner,3,temperature_3,U_2,0.04688966025031058
21-30,manuscript_juttner,3,temperature_3,norm_3,0.17119656205464656
21-30,manuscript_juttner,3,temperature_3,temperature_3,0.9999999999999998
21-30,manuscript_juttner,3,temperature_3,U_3,0.977214987102088
21-30,manuscript_juttner,3,U_3,norm_1,-0.14325332171640995
21-30,manuscript_juttner,3,U_3,temperature_1,0.04239348649190682
21-30,manuscript_juttner,3,U_3,U_1,0.014316820714265537
21-30,manuscript_juttner,3,U_3,norm_2,-0.015554670523791704
21-30,manuscript_juttner,3,U_3,temperature_2,0.03431613061854998
21-30,manuscript_juttner,3,U_3,U_2,0.018929617670775903
21-30,manuscript_juttner,3,U_3,norm_3,0.37461748086346863
21-30,manuscript_juttner,3,U_3,temperature_3,0.977214987102088
21-30,manuscript_juttner,3,U_3,U_3,1.0000000000000002
31-40,blast_wave,1,norm_1,norm_1,1.0
31-40,blast_wave,1,norm_1,temperature_1,-0.995580325642139
31-40,blast_wave,1,norm_1,beta_s_1,0.9365691667932556
31-40,blast_wave,1,norm_1,n_1,-0.8768737048974905
31-40,blast_wave,1,temperature_1,norm_1,-0.995580325642139
31-40,blast_wave,1,temperature_1,temperature_1,0.9999999999999999
31-40,blast_wave,1,temperature_1,beta_s_1,-0.9328017433631348
31-40,blast_wave,1,temperature_1,n_1,0.9065791924379959
31-40,blast_wave,1,beta_s_1,norm_1,0.9365691667932556
31-40,blast_wave,1,beta_s_1,temperature_1,-0.9328017433631348
31-40,blast_wave,1,beta_s_1,beta_s_1,1.0
31-40,blast_wave,1,beta_s_1,n_1,-0.7295288383965849
31-40,blast_wave,1,n_1,norm_1,-0.8768737048974905
31-40,blast_wave,1,n_1,temperature_1,0.9065791924379959
31-40,blast_wave,1,n_1,beta_s_1,-0.7295288383965849
31-40,blast_wave,1,n_1,n_1,0.9999999999999999
31-40,tsallis,1,norm_1,norm_1,1.0
31-40,tsallis,1,norm_1,temperature_1,-0.9841726606804708
31-40,tsallis,1,norm_1,q_1,0.8729854106403245
31-40,tsallis,1,temperature_1,norm_1,-0.9841726606804708
31-40,tsallis,1,temperature_1,temperature_1,1.0
31-40,tsallis,1,temperature_1,q_1,-0.9325856172601501
31-40,tsallis,1,q_1,norm_1,0.8729854106403245
31-40,tsallis,1,q_1,temperature_1,-0.9325856172601501
31-40,tsallis,1,q_1,q_1,1.0
31-40,manuscript_juttner,1,norm_1,norm_1,1.0
31-40,manuscript_juttner,1,norm_1,temperature_1,-0.9809937474862631
31-40,manuscript_juttner,1,norm_1,U_1,-9.437918164425248e-05
31-40,manuscript_juttner,1,temperature_1,norm_1,-0.9809937474862631
31-40,manuscript_juttner,1,temperature_1,temperature_1,1.0000000000000002
31-40,manuscript_juttner,1,temperature_1,U_1,-0.001704882410682344
31-40,manuscript_juttner,1,U_1,norm_1,-9.437918164425248e-05
31-40,manuscript_juttner,1,U_1,temperature_1,-0.001704882410682344
31-40,manuscript_juttner,1,U_1,U_1,1.0
31-40,blast_wave,2,norm_1,norm_1,1.0
31-40,blast_wave,2,norm_1,temperature_1,-0.24062180380898046
31-40,blast_wave,2,norm_1,beta_s_1,-0.27228570372563765
31-40,blast_wave,2,norm_1,n_1,0.2813618391640371
31-40,blast_wave,2,norm_1,norm_2,-0.1751913699241409
31-40,blast_wave,2,norm_1,temperature_2,-0.16194740819673314
31-40,blast_wave,2,norm_1,beta_s_2,-0.11727153891807723
31-40,blast_wave,2,norm_1,n_2,0.3695606210658068
31-40,blast_wave,2,temperature_1,norm_1,-0.24062180380898046
31-40,blast_wave,2,temperature_1,temperature_1,1.0
31-40,blast_wave,2,temperature_1,beta_s_1,-0.5187406291656369
31-40,blast_wave,2,temperature_1,n_1,0.2742351822054241
31-40,blast_wave,2,temperature_1,norm_2,-0.054756862734505425
31-40,blast_wave,2,temperature_1,temperature_2,-0.03223826713515248
31-40,blast_wave,2,temperature_1,beta_s_2,-0.14342494487810364
31-40,blast_wave,2,temperature_1,n_2,0.2980833714833068
31-40,blast_wave,2,beta_s_1,norm_1,-0.27228570372563765
31-40,blast_wave,2,beta_s_1,temperature_1,-0.5187406291656369
31-40,blast_wave,2,beta_s_1,beta_s_1,1.0000000000000002
31-40,blast_wave,2,beta_s_1,n_1,0.3602869687830323
31-40,blast_wave,2,beta_s_1,norm_2,0.06291282847033663
31-40,blast_wave,2,beta_s_1,temperature_2,0.1289830219280598
31-40,blast_wave,2,beta_s_1,beta_s_2,0.7082182187152741
31-40,blast_wave,2,beta_s_1,n_2,-0.13064043295558203
31-40,blast_wave,2,n_1,norm_1,0.2813618391640371
31-40,blast_wave,2,n_1,temperature_1,0.2742351822054241
31-40,blast_wave,2,n_1,beta_s_1,0.3602869687830323
31-40,blast_wave,2,n_1,n_1,1.0
31-40,blast_wave,2,n_1,norm_2,-0.15424109409442566
31-40,blast_wave,2,n_1,temperature_2,-0.001217302253130159
31-40,blast_wave,2,n_1,beta_s_2,0.6608085816933689
31-40,blast_wave,2,n_1,n_2,0.5704161903635278
31-40,blast_wave,2,norm_2,norm_1,-0.1751913699241409
31-40,blast_wave,2,norm_2,temperature_1,-0.054756862734505425
31-40,blast_wave,2,norm_2,beta_s_1,0.06291282847033663
31-40,blast_wave,2,norm_2,n_1,-0.15424109409442566
31-40,blast_wave,2,norm_2,norm_2,0.9999999999999999
31-40,blast_wave,2,norm_2,temperature_2,-0.9069349586792901
31-40,blast_wave,2,norm_2,beta_s_2,0.2834379313142191
31-40,blast_wave,2,norm_2,n_2,-0.46040534762223767
31-40,blast_wave,2,temperature_2,norm_1,-0.16194740819673314
31-40,blast_wave,2,temperature_2,temperature_1,-0.03223826713515248
31-40,blast_wave,2,temperature_2,beta_s_1,0.1289830219280598
31-40,blast_wave,2,temperature_2,n_1,-0.001217302253130159
31-40,blast_wave,2,temperature_2,norm_2,-0.9069349586792901
31-40,blast_wave,2,temperature_2,temperature_2,1.0000000000000002
31-40,blast_wave,2,temperature_2,beta_s_2,-0.20413125400908969
31-40,blast_wave,2,temperature_2,n_2,0.36270524515243496
31-40,blast_wave,2,beta_s_2,norm_1,-0.11727153891807723
31-40,blast_wave,2,beta_s_2,temperature_1,-0.14342494487810364
31-40,blast_wave,2,beta_s_2,beta_s_1,0.7082182187152741
31-40,blast_wave,2,beta_s_2,n_1,0.6608085816933689
31-40,blast_wave,2,beta_s_2,norm_2,0.2834379313142191
31-40,blast_wave,2,beta_s_2,temperature_2,-0.20413125400908969
31-40,blast_wave,2,beta_s_2,beta_s_2,1.0
31-40,blast_wave,2,beta_s_2,n_2,0.23244624756296622
31-40,blast_wave,2,n_2,norm_1,0.3695606210658068
31-40,blast_wave,2,n_2,temperature_1,0.2980833714833068
31-40,blast_wave,2,n_2,beta_s_1,-0.13064043295558203
31-40,blast_wave,2,n_2,n_1,0.5704161903635278
31-40,blast_wave,2,n_2,norm_2,-0.46040534762223767
31-40,blast_wave,2,n_2,temperature_2,0.36270524515243496
31-40,blast_wave,2,n_2,beta_s_2,0.23244624756296622
31-40,blast_wave,2,n_2,n_2,1.0000000000000002
31-40,tsallis,2,norm_1,norm_1,1.0000000000000002
31-40,tsallis,2,norm_1,temperature_1,-0.39401521661419736
31-40,tsallis,2,norm_1,q_1,-0.018421553347411516
31-40,tsallis,2,norm_1,norm_2,-3.4652458840222425e-06
31-40,tsallis,2,norm_1,temperature_2,0.0011655810881358007
31-40,tsallis,2,norm_1,q_2,-0.0006971810059438273
31-40,tsallis,2,temperature_1,norm_1,-0.39401521661419736
31-40,tsallis,2,temperature_1,temperature_1,1.0000000000000002
31-40,tsallis,2,temperature_1,q_1,0.004095006680875511
31-40,tsallis,2,temperature_1,norm_2,1.8626121157383493e-06
31-40,tsallis,2,temperature_1,temperature_2,-0.0004843722415993707
31-40,tsallis,2,temperature_1,q_2,0.00026068711023132483
31-40,tsallis,2,q_1,norm_1,-0.018421553347411516
31-40,tsallis,2,q_1,temperature_1,0.004095006680875511
31-40,tsallis,2,q_1,q_1,1.0
31-40,tsallis,2,q_1,norm_2,7.337282445210846e-08
31-40,tsallis,2,q_1,temperature_2,-2.0000709197556873e-05
31-40,tsallis,2,q_1,q_2,5.126332450777724e-06
31-40,tsallis,2,norm_2,norm_1,-3.4652458840222425e-06
31-40,tsallis,2,norm_2,temperature_1,1.8626121157383493e-06
31-40,tsallis,2,norm_2,q_1,7.337282445210846e-08
31-40,tsallis,2,norm_2,norm_2,1.0
31-40,tsallis,2,norm_2,temperature_2,-0.09422598018242538
31-40,tsallis,2,norm_2,q_2,0.03051806204367914
31-40,tsallis,2,temperature_2,norm_1,0.0011655810881358007
31-40,tsallis,2,temperature_2,temperature_1,-0.0004843722415993707
31-40,tsallis,2,temperature_2,q_1,-2.0000709197556873e-05
31-40,tsallis,2,temperature_2,norm_2,-0.09422598018242538
31-40,tsallis,2,temperature_2,temperature_2,0.9999999999999999
31-40,tsallis,2,temperature_2,q_2,-0.8481948146165339
31-40,tsallis,2,q_2,norm_1,-0.0006971810059438273
31-40,tsallis,2,q_2,temperature_1,0.00026068711023132483
31-40,tsallis,2,q_2,q_1,5.126332450777724e-06
31-40,tsallis,2,q_2,norm_2,0.03051806204367914
31-40,tsallis,2,q_2,temperature_2,-0.8481948146165339
31-40,tsallis,2,q_2,q_2,0.9999999999999998
31-40,manuscript_juttner,2,norm_1,norm_1,1.0
31-40,manuscript_juttner,2,norm_1,temperature_1,-0.6025855006796729
31-40,manuscript_juttner,2,norm_1,U_1,0.04810507265899732
31-40,manuscript_juttner,2,norm_1,norm_2,0.10330382112273762
31-40,manuscript_juttner,2,norm_1,temperature_2,-0.2482992278176509
31-40,manuscript_juttner,2,norm_1,U_2,-0.18339129124882675
31-40,manuscript_juttner,2,temperature_1,norm_1,-0.6025855006796729
31-40,manuscript_juttner,2,temperature_1,temperature_1,1.0
31-40,manuscript_juttner,2,temperature_1,U_1,0.7579782282928935
31-40,manuscript_juttner,2,temperature_1,norm_2,-0.06455208270092216
31-40,manuscript_juttner,2,temperature_1,temperature_2,0.1527172673010586
31-40,manuscript_juttner,2,temperature_1,U_2,0.1124897048115056
31-40,manuscript_juttner,2,U_1,norm_1,0.04810507265899732
31-40,manuscript_juttner,2,U_1,temperature_1,0.7579782282928935
31-40,manuscript_juttner,2,U_1,U_1,1.0
31-40,manuscript_juttner,2,U_1,norm_2,-0.000914674797917486
31-40,manuscript_juttner,2,U_1,temperature_2,0.0013491927793407375
31-40,manuscript_juttner,2,U_1,U_2,0.001072498502530403
31-40,manuscript_juttner,2,norm_2,norm_1,0.10330382112273762
31-40,manuscript_juttner,2,norm_2,temperature_1,-0.06455208270092216
31-40,manuscript_juttner,2,norm_2,U_1,-0.000914674797917486
31-40,manuscript_juttner,2,norm_2,norm_2,0.9999999999999999
31-40,manuscript_juttner,2,norm_2,temperature_2,0.858093077427144
31-40,manuscript_juttner,2,norm_2,U_2,0.8994082447612228
31-40,manuscript_juttner,2,temperature_2,norm_1,-0.2482992278176509
31-40,manuscript_juttner,2,temperature_2,temperature_1,0.1527172673010586
31-40,manuscript_juttner,2,temperature_2,U_1,0.0013491927793407375
31-40,manuscript_juttner,2,temperature_2,norm_2,0.858093077427144
31-40,manuscript_juttner,2,temperature_2,temperature_2,1.0000000000000002
31-40,manuscript_juttner,2,temperature_2,U_2,0.995999549814838
31-40,manuscript_juttner,2,U_2,norm_1,-0.18339129124882675
31-40,manuscript_juttner,2,U_2,temperature_1,0.1124897048115056
31-40,manuscript_juttner,2,U_2,U_1,0.001072498502530403
31-40,manuscript_juttner,2,U_2,norm_2,0.8994082447612228
31-40,manuscript_juttner,2,U_2,temperature_2,0.995999549814838
31-40,manuscript_juttner,2,U_2,U_2,1.0
31-40,blast_wave,3,norm_1,norm_1,1.0
31-40,blast_wave,3,norm_1,temperature_1,-0.164052857023616
31-40,blast_wave,3,norm_1,beta_s_1,-0.28317980793329317
31-40,blast_wave,3,norm_1,n_1,0.24129247313797056
31-40,blast_wave,3,norm_1,norm_2,-0.07442316572287401
31-40,blast_wave,3,norm_1,temperature_2,-0.12187074833202377
31-40,blast_wave,3,norm_1,beta_s_2,-0.09746609793009497
31-40,blast_wave,3,norm_1,n_2,0.1595262187283449
31-40,blast_wave,3,norm_1,norm_3,-0.04881360000579781
31-40,blast_wave,3,norm_1,temperature_3,-0.01882877312340963
31-40,blast_wave,3,norm_1,beta_s_3,-0.06864239568243126
31-40,blast_wave,3,norm_1,n_3,0.10604279215990364
31-40,blast_wave,3,temperature_1,norm_1,-0.164052857023616
31-40,blast_wave,3,temperature_1,temperature_1,1.0
31-40,blast_wave,3,temperature_1,beta_s_1,-0.387905929766912
31-40,blast_wave,3,temperature_1,n_1,0.2890779686936829
31-40,blast_wave,3,temperature_1,norm_2,-0.015773746628830087
31-40,blast_wave,3,temperature_1,temperature_2,-0.05331288121175056
31-40,blast_wave,3,temperature_1,beta_s_2,-0.09314828532654547
31-40,blast_wave,3,temperature_1,n_2,0.15810855977021668
31-40,blast_wave,3,temperature_1,norm_3,-0.014821118009624983
31-40,blast_wave,3,temperature_1,temperature_3,-0.011208901424076935
31-40,blast_wave,3,temperature_1,beta_s_3,-0.072554399054832
31-40,blast_wave,3,temperature_1,n_3,0.01175651523687297
31-40,blast_wave,3,beta_s_1,norm_1,-0.28317980793329317
31-40,blast_wave,3,beta_s_1,temperature_1,-0.387905929766912
31-40,blast_wave,3,beta_s_1,beta_s_1,1.0
31-40,blast_wave,3,beta_s_1,n_1,0.4831564400394565
31-40,blast_wave,3,beta_s_1,norm_2,0.023316536783233047
31-40,blast_wave,3,beta_s_1,temperature_2,0.028301678940257993
31-40,blast_wave,3,beta_s_1,beta_s_2,0.3018689592256055
31-40,blast_wave,3,beta_s_1,n_2,-0.04836116778008553
31-40,blast_wave,3,beta_s_1,norm_3,-0.006463712289630737
31-40,blast_wave,3,beta_s_1,temperature_3,0.07293100474760889
31-40,blast_wave,3,beta_s_1,beta_s_3,0.2379094995245248
31-40,blast_wave,3,beta_s_1,n_3,0.04931108207528978
31-40,blast_wave,3,n_1,norm_1,0.24129247313797056
31-40,blast_wave,3,n_1,temperature_1,0.2890779686936829
31-40,blast_wave,3,n_1,beta_s_1,0.4831564400394565
31-40,blast_wave,3,n_1,n_1,0.9999999999999999
31-40,blast_wave,3,n_1,norm_2,-0.017312607324433255
31-40,blast_wave,3,n_1,temperature_2,-0.009176380445477358
31-40,blast_wave,3,n_1,beta_s_2,0.4740683445710687
31-40,blast_wave,3,n_1,n_2,0.2835156149713351
31-40,blast_wave,3,n_1,norm_3,-0.06996679635929892
31-40,blast_wave,3,n_1,temperature_3,0.02453620294217166
31-40,blast_wave,3,n_1,beta_s_3,0.019314412031420976
31-40,blast_wave,3,n_1,n_3,0.15981560125813876
31-40,blast_wave,3,norm_2,norm_1,-0.07442316572287401
31-40,blast_wave,3,norm_2,temperature_1,-0.015773746628830087
31-40,blast_wave,3,norm_2,beta_s_1,0.023316536783233047
31-40,blast_wave,3,norm_2,n_1,-0.017312607324433255
31-40,blast_wave,3,norm_2,norm_2,1.0
31-40,blast_wave,3,norm_2,temperature_2,-0.24472359552820866
31-40,blast_wave,3,norm_2,beta_s_2,0.024879811332186853
31-40,blast_wave,3,norm_2,n_2,-0.054181954480374
31-40,blast_wave,3,norm_2,norm_3,-0.3150691161379377
31-40,blast_wave,3,norm_2,temperature_3,-0.26309961022571554
31-40,blast_wave,3,norm_2,beta_s_3,-0.021565138453054803
31-40,blast_wave,3,norm_2,n_3,0.5310006948351627
31-40,blast_wave,3,temperature_2,norm_1,-0.12187074833202377
31-40,blast_wave,3,temperature_2,temperature_1,-0.05331288121175056
31-40,blast_wave,3,temperature_2,beta_s_1,0.028301678940257993
31-40,blast_wave,3,temperature_2,n_1,-0.009176380445477358
31-40,blast_wave,3,temperature_2,norm_2,-0.24472359552820866
31-40,blast_wave,3,temperature_2,temperature_2,1.0000000000000002
31-40,blast_wave,3,temperature_2,beta_s_2,-0.04423630616652393
31-40,blast_wave,3,temperature_2,n_2,0.21796463731386356
31-40,blast_wave,3,temperature_2,norm_3,-0.13651295329737242
31-40,blast_wave,3,temperature_2,temperature_3,-0.05224525168004477
31-40,blast_wave,3,temperature_2,beta_s_3,-0.1148736418381841
31-40,blast_wave,3,temperature_2,n_3,0.44869723211861406
31-40,blast_wave,3,beta_s_2,norm_1,-0.09746609793009497
31-40,blast_wave,3,beta_s_2,temperature_1,-0.09314828532654547
31-40,blast_wave,3,beta_s_2,beta_s_1,0.3018689592256055
31-40,blast_wave,3,beta_s_2,n_1,0.4740683445710687
31-40,blast_wave,3,beta_s_2,norm_2,0.024879811332186853
31-40,blast_wave,3,beta_s_2,temperature_2,-0.04423630616652393
31-40,blast_wave,3,beta_s_2,beta_s_2,1.0
31-40,blast_wave,3,beta_s_2,n_2,0.1285202444822942
31-40,blast_wave,3,beta_s_2,norm_3,0.0808854274155322
31-40,blast_wave,3,beta_s_2,temperature_3,-0.06480568469437946
31-40,blast_wave,3,beta_s_2,beta_s_3,-0.3836323268314028
31-40,blast_wave,3,beta_s_2,n_3,-0.22121877141998061
31-40,blast_wave,3,n_2,norm_1,0.1595262187283449
31-40,blast_wave,3,n_2,temperature_1,0.15810855977021668
31-40,blast_wave,3,n_2,beta_s_1,-0.04836116778008553
31-40,blast_wave,3,n_2,n_1,0.2835156149713351
31-40,blast_wave,3,n_2,norm_2,-0.054181954480374
31-40,blast_wave,3,n_2,temperature_2,0.21796463731386356
31-40,blast_wave,3,n_2,beta_s_2,0.1285202444822942
31-40,blast_wave,3,n_2,n_2,1.0
31-40,blast_wave,3,n_2,norm_3,-0.015138448955733567
31-40,blast_wave,3,n_2,temperature_3,-0.12524493842285062
31-40,blast_wave,3,n_2,beta_s_3,0.5858578779008644
31-40,blast_wave,3,n_2,n_3,0.13586420666382615
31-40,blast_wave,3,norm_3,norm_1,-0.04881360000579781
31-40,blast_wave,3,norm_3,temperature_1,-0.014821118009624983
31-40,blast_wave,3,norm_3,beta_s_1,-0.006463712289630737
31-40,blast_wave,3,norm_3,n_1,-0.06996679635929892
