group_label,model_name,parameter_left,parameter_right,correlation
31-40,tsallis_2c,norm_1,temperature_1,-0.9879637580528347
31-40,tsallis_2c,norm_1,q_1,0.8886792422052793
31-40,tsallis_2c,norm_1,norm_2,-0.24146734955728724
31-40,tsallis_2c,norm_1,temperature_2,0.22287067122457838
31-40,tsallis_2c,norm_1,q_2,-0.44145262748895076
31-40,tsallis_2c,temperature_1,norm_1,-0.9879637580528347
31-40,tsallis_2c,temperature_1,temperature_1,1.0
31-40,tsallis_2c,temperature_1,q_1,-0.9408982195635123
31-40,tsallis_2c,temperature_1,norm_2,0.200113472129143
31-40,tsallis_2c,temperature_1,temperature_2,-0.17773281956323447
31-40,tsallis_2c,temperature_1,q_2,0.3829561644405385
31-40,tsallis_2c,q_1,norm_1,0.8886792422052793
31-40,tsallis_2c,q_1,temperature_1,-0.9408982195635123
31-40,tsallis_2c,q_1,q_1,0.9999999999999999
31-40,tsallis_2c,q_1,norm_2,-0.12168451176650719
31-40,tsallis_2c,q_1,temperature_2,0.09541034593294438
31-40,tsallis_2c,q_1,q_2,-0.2622013311043135
31-40,tsallis_2c,norm_2,norm_1,-0.24146734955728724
31-40,tsallis_2c,norm_2,temperature_1,0.200113472129143
31-40,tsallis_2c,norm_2,q_1,-0.12168451176650719
31-40,tsallis_2c,norm_2,norm_2,0.9999999999999998
31-40,tsallis_2c,norm_2,temperature_2,-0.9935553526854329
31-40,tsallis_2c,norm_2,q_2,0.930074350684396
31-40,tsallis_2c,temperature_2,norm_1,0.22287067122457838
31-40,tsallis_2c,temperature_2,temperature_1,-0.17773281956323447
31-40,tsallis_2c,temperature_2,q_1,0.09541034593294438
31-40,tsallis_2c,temperature_2,norm_2,-0.9935553526854329
31-40,tsallis_2c,temperature_2,temperature_2,0.9999999999999998
31-40,tsallis_2c,temperature_2,q_2,-0.9491741664798273
31-40,tsallis_2c,q_2,norm_1,-0.44145262748895076
31-40,tsallis_2c,q_2,temperature_1,0.3829561644405385
31-40,tsallis_2c,q_2,q_1,-0.2622013311043135
31-40,tsallis_2c,q_2,norm_2,0.930074350684396
31-40,tsallis_2c,q_2,temperature_2,-0.9491741664798273
31-40,tsallis_2c,q_2,q_2,0.9999999999999998
41-50,juttner_1c,norm_1,norm_1,1.0
41-50,juttner_1c,norm_1,temperature_1,-0.9807245924222047
41-50,juttner_1c,norm_1,U_1,0.0005517299058321641
41-50,juttner_1c,temperature_1,norm_1,-0.9807245924222047
41-50,juttner_1c,temperature_1,temperature_1,1.0
41-50,juttner_1c,temperature_1,U_1,0.010340304435166262
41-50,juttner_1c,U_1,norm_1,0.0005517299058321641
41-50,juttner_1c,U_1,temperature_1,0.010340304435166262
41-50,juttner_1c,U_1,U_1,1.0
41-50,bose_1c,norm_1,norm_1,1.0000000000000002
41-50,bose_1c,norm_1,temperature_1,-0.9781606137946052
41-50,bose_1c,norm_1,U_1,2.024170226163102e-07
41-50,bose_1c,temperature_1,norm_1,-0.9781606137946052
41-50,bose_1c,temperature_1,temperature_1,1.0
41-50,bose_1c,temperature_1,U_1,2.0651863965609115e-06
41-50,bose_1c,U_1,norm_1,2.024170226163102e-07
41-50,bose_1c,U_1,temperature_1,2.0651863965609115e-06
41-50,bose_1c,U_1,U_1,1.0000000000000002
41-50,tsallis_1c,norm_1,norm_1,0.9999999999999999
41-50,tsallis_1c,norm_1,temperature_1,-0.978339700078671
41-50,tsallis_1c,norm_1,q_1,0.8426168250921175
41-50,tsallis_1c,temperature_1,norm_1,-0.978339700078671
41-50,tsallis_1c,temperature_1,temperature_1,1.0000000000000002
41-50,tsallis_1c,temperature_1,q_1,-0.9144496794011444
41-50,tsallis_1c,q_1,norm_1,0.8426168250921175
41-50,tsallis_1c,q_1,temperature_1,-0.9144496794011444
41-50,tsallis_1c,q_1,q_1,1.0
41-50,bgbw,norm_1,norm_1,0.9999999999999998
41-50,bgbw,norm_1,temperature_1,-0.9845534219355366
41-50,bgbw,norm_1,beta_s_1,0.8860973593429398
41-50,bgbw,norm_1,n_1,-7.411462818668418e-05
41-50,bgbw,temperature_1,norm_1,-0.9845534219355366
41-50,bgbw,temperature_1,temperature_1,0.9999999999999999
41-50,bgbw,temperature_1,beta_s_1,-0.9341893685077478
41-50,bgbw,temperature_1,n_1,8.750420749262899e-05
41-50,bgbw,beta_s_1,norm_1,0.8860973593429398
41-50,bgbw,beta_s_1,temperature_1,-0.9341893685077478
41-50,bgbw,beta_s_1,beta_s_1,1.0
41-50,bgbw,beta_s_1,n_1,-3.3847029982216664e-05
41-50,bgbw,n_1,norm_1,-7.411462818668418e-05
41-50,bgbw,n_1,temperature_1,8.750420749262899e-05
41-50,bgbw,n_1,beta_s_1,-3.3847029982216664e-05
41-50,bgbw,n_1,n_1,1.0
41-50,juttner_2c,norm_1,norm_1,1.0
41-50,juttner_2c,norm_1,temperature_1,-0.9830057583453675
41-50,juttner_2c,norm_1,U_1,0.0010246517820973243
41-50,juttner_2c,norm_1,norm_2,0.7072095749775674
41-50,juttner_2c,norm_1,temperature_2,-0.6866959039940297
41-50,juttner_2c,norm_1,U_2,0.0007224154763783298
41-50,juttner_2c,temperature_1,norm_1,-0.9830057583453675
41-50,juttner_2c,temperature_1,temperature_1,1.0000000000000002
41-50,juttner_2c,temperature_1,U_1,0.0197930573672706
41-50,juttner_2c,temperature_1,norm_2,-0.7718190790298701
41-50,juttner_2c,temperature_1,temperature_2,0.7505310366652475
41-50,juttner_2c,temperature_1,U_2,-0.0007558017747855695
41-50,juttner_2c,U_1,norm_1,0.0010246517820973243
41-50,juttner_2c,U_1,temperature_1,0.0197930573672706
41-50,juttner_2c,U_1,U_1,0.9999999999999999
41-50,juttner_2c,U_1,norm_2,-0.0006172192332244378
41-50,juttner_2c,U_1,temperature_2,0.0005990915088436113
41-50,juttner_2c,U_1,U_2,-6.132816819674005e-07
41-50,juttner_2c,norm_2,norm_1,0.7072095749775674
41-50,juttner_2c,norm_2,temperature_1,-0.7718190790298701
41-50,juttner_2c,norm_2,U_1,-0.0006172192332244378
41-50,juttner_2c,norm_2,norm_2,1.0000000000000002
41-50,juttner_2c,norm_2,temperature_2,-0.9895756795417002
41-50,juttner_2c,norm_2,U_2,-0.0005212381847303524
41-50,juttner_2c,temperature_2,norm_1,-0.6866959039940297
41-50,juttner_2c,temperature_2,temperature_1,0.7505310366652475
41-50,juttner_2c,temperature_2,U_1,0.0005990915088436113
41-50,juttner_2c,temperature_2,norm_2,-0.9895756795417002
41-50,juttner_2c,temperature_2,temperature_2,0.9999999999999999
41-50,juttner_2c,temperature_2,U_2,-0.037339580613681804
41-50,juttner_2c,U_2,norm_1,0.0007224154763783298
41-50,juttner_2c,U_2,temperature_1,-0.0007558017747855695
41-50,juttner_2c,U_2,U_1,-6.132816819674005e-07
41-50,juttner_2c,U_2,norm_2,-0.0005212381847303524
41-50,juttner_2c,U_2,temperature_2,-0.037339580613681804
41-50,juttner_2c,U_2,U_2,1.0000000000000002
41-50,tsallis_2c,norm_1,norm_1,1.0000000000000002
41-50,tsallis_2c,norm_1,temperature_1,-0.9942983945161884
41-50,tsallis_2c,norm_1,q_1,0.9327341739746058
41-50,tsallis_2c,norm_1,norm_2,-0.25827558849729276
41-50,tsallis_2c,norm_1,temperature_2,0.2119082387667987
41-50,tsallis_2c,norm_1,q_2,-0.1280099397803155
41-50,tsallis_2c,temperature_1,norm_1,-0.9942983945161884
41-50,tsallis_2c,temperature_1,temperature_1,1.0000000000000002
41-50,tsallis_2c,temperature_1,q_1,-0.9536065851455399
41-50,tsallis_2c,temperature_1,norm_2,0.2547457593706967
41-50,tsallis_2c,temperature_1,temperature_2,-0.20431076145141625
41-50,tsallis_2c,temperature_1,q_2,0.11509376893660317
41-50,tsallis_2c,q_1,norm_1,0.9327341739746058
41-50,tsallis_2c,q_1,temperature_1,-0.9536065851455399
41-50,tsallis_2c,q_1,q_1,0.9999999999999999
41-50,tsallis_2c,q_1,norm_2,-0.4613423080146064
41-50,tsallis_2c,q_1,temperature_2,0.39838075748328794
41-50,tsallis_2c,q_1,q_2,-0.2739151622509312
41-50,tsallis_2c,norm_2,norm_1,-0.25827558849729276
41-50,tsallis_2c,norm_2,temperature_1,0.2547457593706967
41-50,tsallis_2c,norm_2,q_1,-0.4613423080146064
41-50,tsallis_2c,norm_2,norm_2,1.0000000000000002
41-50,tsallis_2c,norm_2,temperature_2,-0.9869778423783012
41-50,tsallis_2c,norm_2,q_2,0.8873544671161144
41-50,tsallis_2c,temperature_2,norm_1,0.2119082387667987
41-50,tsallis_2c,temperature_2,temperature_1,-0.20431076145141625
41-50,tsallis_2c,temperature_2,q_1,0.39838075748328794
41-50,tsallis_2c,temperature_2,norm_2,-0.9869778423783012
41-50,tsallis_2c,temperature_2,temperature_2,0.9999999999999998
41-50,tsallis_2c,temperature_2,q_2,-0.9415303546301691
41-50,tsallis_2c,q_2,norm_1,-0.1280099397803155
41-50,tsallis_2c,q_2,temperature_1,0.11509376893660317
41-50,tsallis_2c,q_2,q_1,-0.2739151622509312
41-50,tsallis_2c,q_2,norm_2,0.8873544671161144
41-50,tsallis_2c,q_2,temperature_2,-0.9415303546301691
41-50,tsallis_2c,q_2,q_2,1.0
51-60,juttner_1c,norm_1,norm_1,0.9999999999999999
51-60,juttner_1c,norm_1,temperature_1,-0.9793872287968626
51-60,juttner_1c,norm_1,U_1,0.000781378799249285
51-60,juttner_1c,temperature_1,norm_1,-0.9793872287968626
51-60,juttner_1c,temperature_1,temperature_1,1.0
51-60,juttner_1c,temperature_1,U_1,0.014418532993203073
51-60,juttner_1c,U_1,norm_1,0.000781378799249285
51-60,juttner_1c,U_1,temperature_1,0.014418532993203073
51-60,juttner_1c,U_1,U_1,1.0000000000000002
51-60,bose_1c,norm_1,norm_1,0.9999999999999999
51-60,bose_1c,norm_1,temperature_1,-0.9759851955332896
51-60,bose_1c,norm_1,U_1,0.0011690784975145858
51-60,bose_1c,temperature_1,norm_1,-0.9759851955332896
51-60,bose_1c,temperature_1,temperature_1,0.9999999999999999
51-60,bose_1c,temperature_1,U_1,0.020075793914060534
51-60,bose_1c,U_1,norm_1,0.0011690784975145858
51-60,bose_1c,U_1,temperature_1,0.020075793914060534
51-60,bose_1c,U_1,U_1,1.0
51-60,tsallis_1c,norm_1,norm_1,1.0
51-60,tsallis_1c,norm_1,temperature_1,-0.9788765714030223
51-60,tsallis_1c,norm_1,q_1,0.8462515995691409
51-60,tsallis_1c,temperature_1,norm_1,-0.9788765714030223
51-60,tsallis_1c,temperature_1,temperature_1,1.0
51-60,tsallis_1c,temperature_1,q_1,-0.9159221748427753
51-60,tsallis_1c,q_1,norm_1,0.8462515995691409
51-60,tsallis_1c,q_1,temperature_1,-0.9159221748427753
51-60,tsallis_1c,q_1,q_1,1.0000000000000002
51-60,bgbw,norm_1,norm_1,1.0000000000000002
51-60,bgbw,norm_1,temperature_1,-0.9845542100613934
51-60,bgbw,norm_1,beta_s_1,0.8855760182519162
51-60,bgbw,norm_1,n_1,-0.0063784990471663335
51-60,bgbw,temperature_1,norm_1,-0.9845542100613934
51-60,bgbw,temperature_1,temperature_1,1.0
51-60,bgbw,temperature_1,beta_s_1,-0.9328575734478931
51-60,bgbw,temperature_1,n_1,0.007452751753286812
51-60,bgbw,beta_s_1,norm_1,0.8855760182519162
51-60,bgbw,beta_s_1,temperature_1,-0.9328575734478931
51-60,bgbw,beta_s_1,beta_s_1,1.0
51-60,bgbw,beta_s_1,n_1,-0.002791908089874812
51-60,bgbw,n_1,norm_1,-0.0063784990471663335
51-60,bgbw,n_1,temperature_1,0.007452751753286812
51-60,bgbw,n_1,beta_s_1,-0.002791908089874812
51-60,bgbw,n_1,n_1,1.0
51-60,juttner_2c,norm_1,norm_1,1.0
51-60,juttner_2c,norm_1,temperature_1,-0.9886489106816958
51-60,juttner_2c,norm_1,U_1,0.0008038610425360598
51-60,juttner_2c,norm_1,norm_2,0.7239310768546491
51-60,juttner_2c,norm_1,temperature_2,-0.7886604424901883
51-60,juttner_2c,norm_1,U_2,0.0011901521295856333
51-60,juttner_2c,temperature_1,norm_1,-0.9886489106816958
51-60,juttner_2c,temperature_1,temperature_1,0.9999999999999998
51-60,juttner_2c,temperature_1,U_1,0.05794285687958332
51-60,juttner_2c,temperature_1,norm_2,-0.7025955327958563
51-60,juttner_2c,temperature_1,temperature_2,0.7665807940769083
51-60,juttner_2c,temperature_1,U_2,-0.0011547987391294526
51-60,juttner_2c,U_1,norm_1,0.0008038610425360598
51-60,juttner_2c,U_1,temperature_1,0.05794285687958332
51-60,juttner_2c,U_1,U_1,1.0000000000000002
51-60,juttner_2c,U_1,norm_2,-0.0011669524763748668
51-60,juttner_2c,U_1,temperature_2,0.0012140538576991228
51-60,juttner_2c,U_1,U_2,-1.8542072229988112e-06
51-60,juttner_2c,norm_2,norm_1,0.7239310768546491
51-60,juttner_2c,norm_2,temperature_1,-0.7025955327958563
51-60,juttner_2c,norm_2,U_1,-0.0011669524763748668
51-60,juttner_2c,norm_2,norm_2,1.0000000000000002
51-60,juttner_2c,norm_2,temperature_2,-0.98293618032064
51-60,juttner_2c,norm_2,U_2,-0.0017358008642031839
51-60,juttner_2c,temperature_2,norm_1,-0.7886604424901883
51-60,juttner_2c,temperature_2,temperature_1,0.7665807940769083
51-60,juttner_2c,temperature_2,U_1,0.0012140538576991228
51-60,juttner_2c,temperature_2,norm_2,-0.98293618032064
51-60,juttner_2c,temperature_2,temperature_2,0.9999999999999999
51-60,juttner_2c,temperature_2,U_2,-0.03458114379895836
51-60,juttner_2c,U_2,norm_1,0.0011901521295856333
51-60,juttner_2c,U_2,temperature_1,-0.0011547987391294526
51-60,juttner_2c,U_2,U_1,-1.8542072229988112e-06
51-60,juttner_2c,U_2,norm_2,-0.0017358008642031839
51-60,juttner_2c,U_2,temperature_2,-0.03458114379895836
51-60,juttner_2c,U_2,U_2,1.0
51-60,bose_2c,norm_1,norm_1,1.0000000000000002
51-60,bose_2c,norm_1,temperature_1,-0.9774730818132438
51-60,bose_2c,norm_1,U_1,0.007677532728240329
51-60,bose_2c,norm_1,norm_2,0.5315894669633116
51-60,bose_2c,norm_1,temperature_2,0.009643579868911425
51-60,bose_2c,norm_1,U_2,0.26708722157404574
51-60,bose_2c,temperature_1,norm_1,-0.9774730818132438
51-60,bose_2c,temperature_1,temperature_1,1.0
51-60,bose_2c,temperature_1,U_1,0.025297575024147693
51-60,bose_2c,temperature_1,norm_2,-0.49435551729469074
51-60,bose_2c,temperature_1,temperature_2,-0.00894365331879579
51-60,bose_2c,temperature_1,U_2,-0.24938535300752457
51-60,bose_2c,U_1,norm_1,0.007677532728240329
51-60,bose_2c,U_1,temperature_1,0.025297575024147693
51-60,bose_2c,U_1,U_1,1.0000000000000002
51-60,bose_2c,U_1,norm_2,0.0031833693351098614
51-60,bose_2c,U_1,temperature_2,5.680017398689871e-05
51-60,bose_2c,U_1,U_2,0.0016146109269016707
51-60,bose_2c,norm_2,norm_1,0.5315894669633116
51-60,bose_2c,norm_2,temperature_1,-0.49435551729469074
51-60,bose_2c,norm_2,U_1,0.0031833693351098614
51-60,bose_2c,norm_2,norm_2,1.0
51-60,bose_2c,norm_2,temperature_2,0.20708267608248757
51-60,bose_2c,norm_2,U_2,0.5854756962665036
51-60,bose_2c,temperature_2,norm_1,0.009643579868911425
51-60,bose_2c,temperature_2,temperature_1,-0.00894365331879579
51-60,bose_2c,temperature_2,U_1,5.680017398689871e-05
51-60,bose_2c,temperature_2,norm_2,0.20708267608248757
51-60,bose_2c,temperature_2,temperature_2,0.9999999999999999
51-60,bose_2c,temperature_2,U_2,0.9099277842667599
51-60,bose_2c,U_2,norm_1,0.26708722157404574
51-60,bose_2c,U_2,temperature_1,-0.24938535300752457
51-60,bose_2c,U_2,U_1,0.0016146109269016707
51-60,bose_2c,U_2,norm_2,0.5854756962665036
51-60,bose_2c,U_2,temperature_2,0.9099277842667599
51-60,bose_2c,U_2,U_2,1.0000000000000002
51-60,tsallis_2c,norm_1,norm_1,0.9999999999999999
51-60,tsallis_2c,norm_1,temperature_1,-0.995218995910655
51-60,tsallis_2c,norm_1,q_1,0.9386236370636957
51-60,tsallis_2c,norm_1,norm_2,-0.2826416596489475
51-60,tsallis_2c,norm_1,temperature_2,0.23048597535594254
51-60,tsallis_2c,norm_1,q_2,-0.1372891361800459
51-60,tsallis_2c,temperature_1,norm_1,-0.995218995910655
51-60,tsallis_2c,temperature_1,temperature_1,0.9999999999999998
51-60,tsallis_2c,temperature_1,q_1,-0.95802326935179
51-60,tsallis_2c,temperature_1,norm_2,0.2860587641913316
51-60,tsallis_2c,temperature_1,temperature_2,-0.22991833781790907
51-60,tsallis_2c,temperature_1,q_2,0.13096303375665372
51-60,tsallis_2c,q_1,norm_1,0.9386236370636957
51-60,tsallis_2c,q_1,temperature_1,-0.95802326935179
51-60,tsallis_2c,q_1,q_1,0.9999999999999999
51-60,tsallis_2c,q_1,norm_2,-0.483372770678567
51-60,tsallis_2c,q_1,temperature_2,0.4161197716033184
51-60,tsallis_2c,q_1,q_2,-0.284790112780206
51-60,tsallis_2c,norm_2,norm_1,-0.2826416596489475
51-60,tsallis_2c,norm_2,temperature_1,0.2860587641913316
51-60,tsallis_2c,norm_2,q_1,-0.483372770678567
51-60,tsallis_2c,norm_2,norm_2,1.0
51-60,tsallis_2c,norm_2,temperature_2,-0.9866331029376986
51-60,tsallis_2c,norm_2,q_2,0.8866723360893954
51-60,tsallis_2c,temperature_2,norm_1,0.23048597535594254
51-60,tsallis_2c,temperature_2,temperature_1,-0.22991833781790907
51-60,tsallis_2c,temperature_2,q_1,0.4161197716033184
51-60,tsallis_2c,temperature_2,norm_2,-0.9866331029376986
51-60,tsallis_2c,temperature_2,temperature_2,0.9999999999999999
51-60,tsallis_2c,temperature_2,q_2,-0.9417339600668134
51-60,tsallis_2c,q_2,norm_1,-0.1372891361800459
51-60,tsallis_2c,q_2,temperature_1,0.13096303375665372
51-60,tsallis_2c,q_2,q_1,-0.284790112780206
51-60,tsallis_2c,q_2,norm_2,0.8866723360893954
51-60,tsallis_2c,q_2,temperature_2,-0.9417339600668134
51-60,tsallis_2c,q_2,q_2,1.0
61-70,juttner_1c,norm_1,norm_1,0.9999999999999999
61-70,juttner_1c,norm_1,temperature_1,-0.9841986084218586
61-70,juttner_1c,norm_1,U_1,-0.0001842150270301512
61-70,juttner_1c,temperature_1,norm_1,-0.9841986084218586
61-70,juttner_1c,temperature_1,temperature_1,1.0
61-70,juttner_1c,temperature_1,U_1,-0.0035783526984295524
61-70,juttner_1c,U_1,norm_1,-0.0001842150270301512
61-70,juttner_1c,U_1,temperature_1,-0.0035783526984295524
61-70,juttner_1c,U_1,U_1,0.9999999999999998
61-70,bose_1c,norm_1,norm_1,1.0000000000000002
61-70,bose_1c,norm_1,temperature_1,-0.980829523742029
61-70,bose_1c,norm_1,U_1,0.00032267784424651715
61-70,bose_1c,temperature_1,norm_1,-0.980829523742029
61-70,bose_1c,temperature_1,temperature_1,1.0
61-70,bose_1c,temperature_1,U_1,0.005222550291775392
61-70,bose_1c,U_1,norm_1,0.00032267784424651715
61-70,bose_1c,U_1,temperature_1,0.005222550291775392
61-70,bose_1c,U_1,U_1,1.0000000000000002
61-70,tsallis_1c,norm_1,norm_1,1.0
61-70,tsallis_1c,norm_1,temperature_1,-0.9808730337280782
61-70,tsallis_1c,norm_1,q_1,0.8490290438194104
61-70,tsallis_1c,temperature_1,norm_1,-0.9808730337280782
61-70,tsallis_1c,temperature_1,temperature_1,1.0000000000000002
61-70,tsallis_1c,temperature_1,q_1,-0.91284332395003
61-70,tsallis_1c,q_1,norm_1,0.8490290438194104
61-70,tsallis_1c,q_1,temperature_1,-0.91284332395003
61-70,tsallis_1c,q_1,q_1,0.9999999999999998
61-70,bgbw,norm_1,norm_1,1.0
61-70,bgbw,norm_1,temperature_1,-0.9969544698996149
61-70,bgbw,norm_1,beta_s_1,0.9354531798743826
61-70,bgbw,norm_1,n_1,-0.915776887172945
61-70,bgbw,temperature_1,norm_1,-0.9969544698996149
61-70,bgbw,temperature_1,temperature_1,0.9999999999999998
61-70,bgbw,temperature_1,beta_s_1,-0.933103586782789
61-70,bgbw,temperature_1,n_1,0.9342076647326244
61-70,bgbw,beta_s_1,norm_1,0.9354531798743826
61-70,bgbw,beta_s_1,temperature_1,-0.933103586782789
61-70,bgbw,beta_s_1,beta_s_1,1.0
61-70,bgbw,beta_s_1,n_1,-0.7719937646242571
61-70,bgbw,n_1,norm_1,-0.915776887172945
61-70,bgbw,n_1,temperature_1,0.9342076647326244
61-70,bgbw,n_1,beta_s_1,-0.7719937646242571
61-70,bgbw,n_1,n_1,1.0
61-70,juttner_2c,norm_1,norm_1,1.0
61-70,juttner_2c,norm_1,temperature_1,-0.9815765133029704
61-70,juttner_2c,norm_1,U_1,-0.002046223966695044
61-70,juttner_2c,norm_1,norm_2,0.7425023730557097
61-70,juttner_2c,norm_1,temperature_2,-0.721886127621683
61-70,juttner_2c,norm_1,U_2,0.0006590818832400933
61-70,juttner_2c,temperature_1,norm_1,-0.9815765133029704
61-70,juttner_2c,temperature_1,temperature_1,1.0
61-70,juttner_2c,temperature_1,U_1,-0.03538843633348315
61-70,juttner_2c,temperature_1,norm_2,-0.8156059326524974
61-70,juttner_2c,temperature_1,temperature_2,0.794325875583233
61-70,juttner_2c,temperature_1,U_2,-0.0006798715066788622
61-70,juttner_2c,U_1,norm_1,-0.002046223966695044
61-70,juttner_2c,U_1,temperature_1,-0.03538843633348315
61-70,juttner_2c,U_1,U_1,1.0
61-70,juttner_2c,U_1,norm_2,0.0012114604587877512
61-70,juttner_2c,U_1,temperature_2,-0.0011778739755153023
61-70,juttner_2c,U_1,U_2,1.0238861572034522e-06
61-70,juttner_2c,norm_2,norm_1,0.7425023730557097
61-70,juttner_2c,norm_2,temperature_1,-0.8156059326524974
61-70,juttner_2c,norm_2,U_1,0.0012114604587877512
61-70,juttner_2c,norm_2,norm_2,0.9999999999999999
61-70,juttner_2c,norm_2,temperature_2,-0.9896408596121447
61-70,juttner_2c,norm_2,U_2,-0.0005181952866834282
61-70,juttner_2c,temperature_2,norm_1,-0.721886127621683
61-70,juttner_2c,temperature_2,temperature_1,0.794325875583233
61-70,juttner_2c,temperature_2,U_1,-0.0011778739755153023
61-70,juttner_2c,temperature_2,norm_2,-0.9896408596121447
61-70,juttner_2c,temperature_2,temperature_2,1.0
61-70,juttner_2c,temperature_2,U_2,-0.03295850087121203
61-70,juttner_2c,U_2,norm_1,0.0006590818832400933
61-70,juttner_2c,U_2,temperature_1,-0.0006798715066788622
61-70,juttner_2c,U_2,U_1,1.0238861572034522e-06
61-70,juttner_2c,U_2,norm_2,-0.0005181952866834282
61-70,juttner_2c,U_2,temperature_2,-0.03295850087121203
61-70,juttner_2c,U_2,U_2,1.0000000000000002
61-70,bose_2c,norm_1,norm_1,0.9999999999999999
61-70,bose_2c,norm_1,temperature_1,-0.9895886048352697
61-70,bose_2c,norm_1,U_1,-0.0007833362562453833
61-70,bose_2c,norm_1,norm_2,0.1614287985958591
61-70,bose_2c,norm_1,temperature_2,-0.2849801497283528
61-70,bose_2c,norm_1,U_2,-0.2260353655983306
61-70,bose_2c,temperature_1,norm_1,-0.9895886048352697
61-70,bose_2c,temperature_1,temperature_1,1.0
61-70,bose_2c,temperature_1,U_1,-0.01651763689785535
61-70,bose_2c,temperature_1,norm_2,-0.1568937425816675
61-70,bose_2c,temperature_1,temperature_2,0.2756237770594961
61-70,bose_2c,temperature_1,U_2,0.21839480229287744
61-70,bose_2c,U_1,norm_1,-0.0007833362562453833
61-70,bose_2c,U_1,temperature_1,-0.01651763689785535
61-70,bose_2c,U_1,U_1,1.0
61-70,bose_2c,U_1,norm_2,-1.2729244297011314e-05
61-70,bose_2c,U_1,temperature_2,1.7433519243331797e-05
61-70,bose_2c,U_1,U_2,1.2242773422424623e-05
61-70,bose_2c,norm_2,norm_1,0.1614287985958591
61-70,bose_2c,norm_2,temperature_1,-0.1568937425816675
61-70,bose_2c,norm_2,U_1,-1.2729244297011314e-05
61-70,bose_2c,norm_2,norm_2,1.0
61-70,bose_2c,norm_2,temperature_2,0.8198746729649539
61-70,bose_2c,norm_2,U_2,0.8609303950246229
61-70,bose_2c,temperature_2,norm_1,-0.2849801497283528
61-70,bose_2c,temperature_2,temperature_1,0.2756237770594961
61-70,bose_2c,temperature_2,U_1,1.7433519243331797e-05
61-70,bose_2c,temperature_2,norm_2,0.8198746729649539
61-70,bose_2c,temperature_2,temperature_2,1.0000000000000002
61-70,bose_2c,temperature_2,U_2,0.9970305751798518
61-70,bose_2c,U_2,norm_1,-0.2260353655983306
61-70,bose_2c,U_2,temperature_1,0.21839480229287744
61-70,bose_2c,U_2,U_1,1.2242773422424623e-05
61-70,bose_2c,U_2,norm_2,0.8609303950246229
61-70,bose_2c,U_2,temperature_2,0.9970305751798518
61-70,bose_2c,U_2,U_2,1.0000000000000002
61-70,tsallis_2c,norm_1,norm_1,1.0
61-70,tsallis_2c,norm_1,temperature_1,-0.9952219802658814
61-70,tsallis_2c,norm_1,q_1,0.9313224457858734
61-70,tsallis_2c,norm_1,norm_2,-0.3119239296265081
61-70,tsallis_2c,norm_1,temperature_2,0.25414609076683264
61-70,tsallis_2c,norm_1,q_2,-0.15286604027707337
61-70,tsallis_2c,temperature_1,norm_1,-0.9952219802658814
61-70,tsallis_2c,temperature_1,temperature_1,1.0
61-70,tsallis_2c,temperature_1,q_1,-0.9521845262769297
61-70,tsallis_2c,temperature_1,norm_2,0.3199788803030317
61-70,tsallis_2c,temperature_1,temperature_2,-0.25773889542333256
61-70,tsallis_2c,temperature_1,q_2,0.14970363822232968
61-70,tsallis_2c,q_1,norm_1,0.9313224457858734
61-70,tsallis_2c,q_1,temperature_1,-0.9521845262769297
61-70,tsallis_2c,q_1,q_1,0.9999999999999998
61-70,tsallis_2c,q_1,norm_2,-0.5340773766902264
61-70,tsallis_2c,q_1,temperature_2,0.46181107242700115
61-70,tsallis_2c,q_1,q_2,-0.3222491237568486
61-70,tsallis_2c,norm_2,norm_1,-0.3119239296265081
61-70,tsallis_2c,norm_2,temperature_1,0.3199788803030317
61-70,tsallis_2c,norm_2,q_1,-0.5340773766902264
61-70,tsallis_2c,norm_2,norm_2,0.9999999999999998
61-70,tsallis_2c,norm_2,temperature_2,-0.9873509749386409
61-70,tsallis_2c,norm_2,q_2,0.8925111617200695
61-70,tsallis_2c,temperature_2,norm_1,0.25414609076683264
61-70,tsallis_2c,temperature_2,temperature_1,-0.25773889542333256
61-70,tsallis_2c,temperature_2,q_1,0.46181107242700115
61-70,tsallis_2c,temperature_2,norm_2,-0.9873509749386409
61-70,tsallis_2c,temperature_2,temperature_2,1.0
61-70,tsallis_2c,temperature_2,q_2,-0.944533296078667
61-70,tsallis_2c,q_2,norm_1,-0.15286604027707337
61-70,tsallis_2c,q_2,temperature_1,0.14970363822232968
61-70,tsallis_2c,q_2,q_1,-0.3222491237568486
61-70,tsallis_2c,q_2,norm_2,0.8925111617200695
61-70,tsallis_2c,q_2,temperature_2,-0.944533296078667
61-70,tsallis_2c,q_2,q_2,1.0
71-80,juttner_1c,norm_1,norm_1,1.0
71-80,juttner_1c,norm_1,temperature_1,-0.9838734396643546
71-80,juttner_1c,norm_1,U_1,-0.00016440650066130904
71-80,juttner_1c,temperature_1,norm_1,-0.9838734396643546
71-80,juttner_1c,temperature_1,temperature_1,0.9999999999999999
71-80,juttner_1c,temperature_1,U_1,-0.0031772961729562735
71-80,juttner_1c,U_1,norm_1,-0.00016440650066130904
71-80,juttner_1c,U_1,temperature_1,-0.0031772961729562735
71-80,juttner_1c,U_1,U_1,1.0
71-80,bose_1c,norm_1,norm_1,0.9999999999999999
