group_label,model_name,component_count,parameter_left,parameter_right,correlation
101-125,manuscript_juttner,1,norm_1,norm_1,1.0
101-125,manuscript_juttner,1,norm_1,temperature_1,-0.9342625845680271
101-125,manuscript_juttner,1,norm_1,U_1,-0.00015799052736561257
101-125,manuscript_juttner,1,temperature_1,norm_1,-0.9342625845680271
101-125,manuscript_juttner,1,temperature_1,temperature_1,1.0
101-125,manuscript_juttner,1,temperature_1,U_1,-0.0021519302126987994
101-125,manuscript_juttner,1,U_1,norm_1,-0.00015799052736561257
101-125,manuscript_juttner,1,U_1,temperature_1,-0.0021519302126987994
101-125,manuscript_juttner,1,U_1,U_1,1.0
101-125,exact_bose_einstein,1,norm_1,norm_1,1.0000000000000002
101-125,exact_bose_einstein,1,norm_1,temperature_1,-0.9310184324853285
101-125,exact_bose_einstein,1,norm_1,U_1,-0.0003210697208605198
101-125,exact_bose_einstein,1,temperature_1,norm_1,-0.9310184324853285
101-125,exact_bose_einstein,1,temperature_1,temperature_1,0.9999999999999999
101-125,exact_bose_einstein,1,temperature_1,U_1,-0.004128318334176771
101-125,exact_bose_einstein,1,U_1,norm_1,-0.0003210697208605198
101-125,exact_bose_einstein,1,U_1,temperature_1,-0.004128318334176771
101-125,exact_bose_einstein,1,U_1,U_1,1.0000000000000002
101-125,tsallis,1,norm_1,norm_1,1.0
101-125,tsallis,1,norm_1,temperature_1,-0.9866035118297533
101-125,tsallis,1,norm_1,q_1,0.8712253266836412
101-125,tsallis,1,temperature_1,norm_1,-0.9866035118297533
101-125,tsallis,1,temperature_1,temperature_1,1.0000000000000002
101-125,tsallis,1,temperature_1,q_1,-0.9249526735142211
101-125,tsallis,1,q_1,norm_1,0.8712253266836412
101-125,tsallis,1,q_1,temperature_1,-0.9249526735142211
101-125,tsallis,1,q_1,q_1,1.0000000000000002
101-125,manuscript_juttner,2,norm_1,norm_1,0.9999999999999998
101-125,manuscript_juttner,2,norm_1,temperature_1,0.39570914419373954
101-125,manuscript_juttner,2,norm_1,U_1,0.5044991929262165
101-125,manuscript_juttner,2,norm_1,norm_2,0.5634378645929072
101-125,manuscript_juttner,2,norm_1,temperature_2,-0.3996455638224325
101-125,manuscript_juttner,2,norm_1,U_2,-0.05424964575295759
101-125,manuscript_juttner,2,temperature_1,norm_1,0.39570914419373954
101-125,manuscript_juttner,2,temperature_1,temperature_1,1.0
101-125,manuscript_juttner,2,temperature_1,U_1,0.9922721925773954
101-125,manuscript_juttner,2,temperature_1,norm_2,-0.12269677546513383
101-125,manuscript_juttner,2,temperature_1,temperature_2,0.024178733699553777
101-125,manuscript_juttner,2,temperature_1,U_2,0.003186543706634959
101-125,manuscript_juttner,2,U_1,norm_1,0.5044991929262165
101-125,manuscript_juttner,2,U_1,temperature_1,0.9922721925773954
101-125,manuscript_juttner,2,U_1,U_1,1.0
101-125,manuscript_juttner,2,U_1,norm_2,-0.045307838695778854
101-125,manuscript_juttner,2,U_1,temperature_2,-0.028005560139751726
101-125,manuscript_juttner,2,U_1,U_2,-0.003810654723877105
101-125,manuscript_juttner,2,norm_2,norm_1,0.5634378645929072
101-125,manuscript_juttner,2,norm_2,temperature_1,-0.12269677546513383
101-125,manuscript_juttner,2,norm_2,U_1,-0.045307838695778854
101-125,manuscript_juttner,2,norm_2,norm_2,0.9999999999999999
101-125,manuscript_juttner,2,norm_2,temperature_2,-0.1988219366185269
101-125,manuscript_juttner,2,norm_2,U_2,0.23591147117433173
101-125,manuscript_juttner,2,temperature_2,norm_1,-0.3996455638224325
101-125,manuscript_juttner,2,temperature_2,temperature_1,0.024178733699553777
101-125,manuscript_juttner,2,temperature_2,U_1,-0.028005560139751726
101-125,manuscript_juttner,2,temperature_2,norm_2,-0.1988219366185269
101-125,manuscript_juttner,2,temperature_2,temperature_2,1.0
101-125,manuscript_juttner,2,temperature_2,U_2,0.894361242634671
101-125,manuscript_juttner,2,U_2,norm_1,-0.05424964575295759
101-125,manuscript_juttner,2,U_2,temperature_1,0.003186543706634959
101-125,manuscript_juttner,2,U_2,U_1,-0.003810654723877105
101-125,manuscript_juttner,2,U_2,norm_2,0.23591147117433173
101-125,manuscript_juttner,2,U_2,temperature_2,0.894361242634671
101-125,manuscript_juttner,2,U_2,U_2,1.0
101-125,exact_bose_einstein,2,norm_1,norm_1,1.0
101-125,exact_bose_einstein,2,norm_1,temperature_1,0.6183694223582155
101-125,exact_bose_einstein,2,norm_1,U_1,0.9511124377265254
101-125,exact_bose_einstein,2,norm_1,norm_2,0.16412582647223417
101-125,exact_bose_einstein,2,norm_1,temperature_2,-0.23536173961679172
101-125,exact_bose_einstein,2,norm_1,U_2,-0.0896075299425058
101-125,exact_bose_einstein,2,temperature_1,norm_1,0.6183694223582155
101-125,exact_bose_einstein,2,temperature_1,temperature_1,1.0
101-125,exact_bose_einstein,2,temperature_1,U_1,0.8296168815947531
101-125,exact_bose_einstein,2,temperature_1,norm_2,-0.11615686801527038
101-125,exact_bose_einstein,2,temperature_1,temperature_2,-0.015999021735454404
101-125,exact_bose_einstein,2,temperature_1,U_2,0.019992816497760125
101-125,exact_bose_einstein,2,U_1,norm_1,0.9511124377265254
101-125,exact_bose_einstein,2,U_1,temperature_1,0.8296168815947531
101-125,exact_bose_einstein,2,U_1,U_1,1.0000000000000002
101-125,exact_bose_einstein,2,U_1,norm_2,0.06742515047795035
101-125,exact_bose_einstein,2,U_1,temperature_2,-0.17010055501279817
101-125,exact_bose_einstein,2,U_1,U_2,-0.05348265695885691
101-125,exact_bose_einstein,2,norm_2,norm_1,0.16412582647223417
101-125,exact_bose_einstein,2,norm_2,temperature_1,-0.11615686801527038
101-125,exact_bose_einstein,2,norm_2,U_1,0.06742515047795035
101-125,exact_bose_einstein,2,norm_2,norm_2,1.0
101-125,exact_bose_einstein,2,norm_2,temperature_2,0.7193485266061024
101-125,exact_bose_einstein,2,norm_2,U_2,0.811959761261252
101-125,exact_bose_einstein,2,temperature_2,norm_1,-0.23536173961679172
101-125,exact_bose_einstein,2,temperature_2,temperature_1,-0.015999021735454404
101-125,exact_bose_einstein,2,temperature_2,U_1,-0.17010055501279817
101-125,exact_bose_einstein,2,temperature_2,norm_2,0.7193485266061024
101-125,exact_bose_einstein,2,temperature_2,temperature_2,1.0
101-125,exact_bose_einstein,2,temperature_2,U_2,0.9850695865328123
101-125,exact_bose_einstein,2,U_2,norm_1,-0.0896075299425058
101-125,exact_bose_einstein,2,U_2,temperature_1,0.019992816497760125
101-125,exact_bose_einstein,2,U_2,U_1,-0.05348265695885691
101-125,exact_bose_einstein,2,U_2,norm_2,0.811959761261252
101-125,exact_bose_einstein,2,U_2,temperature_2,0.9850695865328123
101-125,exact_bose_einstein,2,U_2,U_2,1.0
101-125,tsallis,2,norm_1,norm_1,0.9999999999999999
101-125,tsallis,2,norm_1,temperature_1,-0.9971560441132868
101-125,tsallis,2,norm_1,q_1,-0.9844661941360775
101-125,tsallis,2,norm_1,norm_2,-8.803316908473526e-05
101-125,tsallis,2,norm_1,temperature_2,-0.00011271146023905845
101-125,tsallis,2,norm_1,q_2,-0.0001603280628585448
101-125,tsallis,2,temperature_1,norm_1,-0.9971560441132868
101-125,tsallis,2,temperature_1,temperature_1,0.9999999999999998
101-125,tsallis,2,temperature_1,q_1,0.9755383066991822
101-125,tsallis,2,temperature_1,norm_2,8.664898570751243e-05
101-125,tsallis,2,temperature_1,temperature_2,0.00011051393282180804
101-125,tsallis,2,temperature_1,q_2,0.00015599369679801634
101-125,tsallis,2,q_1,norm_1,-0.9844661941360775
101-125,tsallis,2,q_1,temperature_1,0.9755383066991822
101-125,tsallis,2,q_1,q_1,1.0
101-125,tsallis,2,q_1,norm_2,8.62683023526977e-05
101-125,tsallis,2,q_1,temperature_2,0.00011007310702543305
101-125,tsallis,2,q_1,q_2,0.00015542589215045296
101-125,tsallis,2,norm_2,norm_1,-8.803316908473526e-05
101-125,tsallis,2,norm_2,temperature_1,8.664898570751243e-05
101-125,tsallis,2,norm_2,q_1,8.62683023526977e-05
101-125,tsallis,2,norm_2,norm_2,1.0
101-125,tsallis,2,norm_2,temperature_2,-0.1704053518631395
101-125,tsallis,2,norm_2,q_2,-0.10234381230247751
101-125,tsallis,2,temperature_2,norm_1,-0.00011271146023905845
101-125,tsallis,2,temperature_2,temperature_1,0.00011051393282180804
101-125,tsallis,2,temperature_2,q_1,0.00011007310702543305
101-125,tsallis,2,temperature_2,norm_2,-0.1704053518631395
101-125,tsallis,2,temperature_2,temperature_2,0.9999999999999999
101-125,tsallis,2,temperature_2,q_2,-0.13723370413050484
101-125,tsallis,2,q_2,norm_1,-0.0001603280628585448
101-125,tsallis,2,q_2,temperature_1,0.00015599369679801634
101-125,tsallis,2,q_2,q_1,0.00015542589215045296
101-125,tsallis,2,q_2,norm_2,-0.10234381230247751
101-125,tsallis,2,q_2,temperature_2,-0.13723370413050484
101-125,tsallis,2,q_2,q_2,1.0
101-125,manuscript_juttner,3,norm_1,norm_1,0.9999999999999998
101-125,manuscript_juttner,3,norm_1,temperature_1,-0.42312769390802474
101-125,manuscript_juttner,3,norm_1,U_1,0.3766051365943485
101-125,manuscript_juttner,3,norm_1,norm_2,0.4446238734907847
101-125,manuscript_juttner,3,norm_1,temperature_2,0.400896021385834
101-125,manuscript_juttner,3,norm_1,U_2,-0.5690380594804834
101-125,manuscript_juttner,3,norm_1,norm_3,-0.05934909818253423
101-125,manuscript_juttner,3,norm_1,temperature_3,-0.040272905999234485
101-125,manuscript_juttner,3,norm_1,U_3,0.043660896139359806
101-125,manuscript_juttner,3,temperature_1,norm_1,-0.42312769390802474
101-125,manuscript_juttner,3,temperature_1,temperature_1,1.0000000000000002
101-125,manuscript_juttner,3,temperature_1,U_1,0.5895165408738599
101-125,manuscript_juttner,3,temperature_1,norm_2,-0.12136375024772736
101-125,manuscript_juttner,3,temperature_1,temperature_2,-0.1389386146349463
101-125,manuscript_juttner,3,temperature_1,U_2,0.19349492480156993
101-125,manuscript_juttner,3,temperature_1,norm_3,0.01697556200339644
101-125,manuscript_juttner,3,temperature_1,temperature_3,0.010259093553315352
101-125,manuscript_juttner,3,temperature_1,U_3,-0.011665984744891472
101-125,manuscript_juttner,3,U_1,norm_1,0.3766051365943485
101-125,manuscript_juttner,3,U_1,temperature_1,0.5895165408738599
101-125,manuscript_juttner,3,U_1,U_1,1.0000000000000002
101-125,manuscript_juttner,3,U_1,norm_2,0.033344248358794404
101-125,manuscript_juttner,3,U_1,temperature_2,0.06451218220297926
101-125,manuscript_juttner,3,U_1,U_2,-0.0873948632291352
101-125,manuscript_juttner,3,U_1,norm_3,-0.0030562595295061746
101-125,manuscript_juttner,3,U_1,temperature_3,-0.00883491485804134
101-125,manuscript_juttner,3,U_1,U_3,0.006581687952104469
101-125,manuscript_juttner,3,norm_2,norm_1,0.4446238734907847
101-125,manuscript_juttner,3,norm_2,temperature_1,-0.12136375024772736
101-125,manuscript_juttner,3,norm_2,U_1,0.033344248358794404
101-125,manuscript_juttner,3,norm_2,norm_2,0.9999999999999998
101-125,manuscript_juttner,3,norm_2,temperature_2,0.610439908710218
101-125,manuscript_juttner,3,norm_2,U_2,-0.8351263780656816
101-125,manuscript_juttner,3,norm_2,norm_3,0.005042739368418858
101-125,manuscript_juttner,3,norm_2,temperature_3,-0.23954969244185623
101-125,manuscript_juttner,3,norm_2,U_3,0.1523253857715977
101-125,manuscript_juttner,3,temperature_2,norm_1,0.400896021385834
101-125,manuscript_juttner,3,temperature_2,temperature_1,-0.1389386146349463
101-125,manuscript_juttner,3,temperature_2,U_1,0.06451218220297926
101-125,manuscript_juttner,3,temperature_2,norm_2,0.610439908710218
101-125,manuscript_juttner,3,temperature_2,temperature_2,1.0
101-125,manuscript_juttner,3,temperature_2,U_2,-0.9229548757832058
101-125,manuscript_juttner,3,temperature_2,norm_3,-0.05675209942885646
101-125,manuscript_juttner,3,temperature_2,temperature_3,-0.06930067044898226
101-125,manuscript_juttner,3,temperature_2,U_3,0.06154251285595555
101-125,manuscript_juttner,3,U_2,norm_1,-0.5690380594804834
101-125,manuscript_juttner,3,U_2,temperature_1,0.19349492480156993
101-125,manuscript_juttner,3,U_2,U_1,-0.0873948632291352
101-125,manuscript_juttner,3,U_2,norm_2,-0.8351263780656816
101-125,manuscript_juttner,3,U_2,temperature_2,-0.9229548757832058
101-125,manuscript_juttner,3,U_2,U_2,1.0000000000000002
101-125,manuscript_juttner,3,U_2,norm_3,0.07003671160587191
101-125,manuscript_juttner,3,U_2,temperature_3,0.11018646485572424
101-125,manuscript_juttner,3,U_2,U_3,-0.09180854590575899
101-125,manuscript_juttner,3,norm_3,norm_1,-0.05934909818253423
101-125,manuscript_juttner,3,norm_3,temperature_1,0.01697556200339644
101-125,manuscript_juttner,3,norm_3,U_1,-0.0030562595295061746
101-125,manuscript_juttner,3,norm_3,norm_2,0.005042739368418858
101-125,manuscript_juttner,3,norm_3,temperature_2,-0.05675209942885646
101-125,manuscript_juttner,3,norm_3,U_2,0.07003671160587191
101-125,manuscript_juttner,3,norm_3,norm_3,1.0
101-125,manuscript_juttner,3,norm_3,temperature_3,-0.37525162515137217
101-125,manuscript_juttner,3,norm_3,U_3,0.513828014118545
101-125,manuscript_juttner,3,temperature_3,norm_1,-0.040272905999234485
101-125,manuscript_juttner,3,temperature_3,temperature_1,0.010259093553315352
101-125,manuscript_juttner,3,temperature_3,U_1,-0.00883491485804134
101-125,manuscript_juttner,3,temperature_3,norm_2,-0.23954969244185623
101-125,manuscript_juttner,3,temperature_3,temperature_2,-0.06930067044898226
101-125,manuscript_juttner,3,temperature_3,U_2,0.11018646485572424
101-125,manuscript_juttner,3,temperature_3,norm_3,-0.37525162515137217
101-125,manuscript_juttner,3,temperature_3,temperature_3,1.0000000000000002
101-125,manuscript_juttner,3,temperature_3,U_3,0.4675014053896182
101-125,manuscript_juttner,3,U_3,norm_1,0.043660896139359806
101-125,manuscript_juttner,3,U_3,temperature_1,-0.011665984744891472
101-125,manuscript_juttner,3,U_3,U_1,0.006581687952104469
101-125,manuscript_juttner,3,U_3,norm_2,0.1523253857715977
101-125,manuscript_juttner,3,U_3,temperature_2,0.06154251285595555
101-125,manuscript_juttner,3,U_3,U_2,-0.09180854590575899
101-125,manuscript_juttner,3,U_3,norm_3,0.513828014118545
101-125,manuscript_juttner,3,U_3,temperature_3,0.4675014053896182
101-125,manuscript_juttner,3,U_3,U_3,0.9999999999999998
101-125,exact_bose_einstein,3,norm_1,norm_1,1.0000000000000002
101-125,exact_bose_einstein,3,norm_1,temperature_1,0.0733224155569305
101-125,exact_bose_einstein,3,norm_1,U_1,0.4389104919984699
101-125,exact_bose_einstein,3,norm_1,norm_2,0.0027529804377437483
101-125,exact_bose_einstein,3,norm_1,temperature_2,-0.2511611739603388
101-125,exact_bose_einstein,3,norm_1,U_2,-0.002135782698438081
101-125,exact_bose_einstein,3,norm_1,norm_3,-0.001275896783696066
101-125,exact_bose_einstein,3,norm_1,temperature_3,-0.25297680551023694
101-125,exact_bose_einstein,3,norm_1,U_3,-0.1767488572282346
101-125,exact_bose_einstein,3,temperature_1,norm_1,0.0733224155569305
101-125,exact_bose_einstein,3,temperature_1,temperature_1,0.9999999999999998
101-125,exact_bose_einstein,3,temperature_1,U_1,0.927107723108666
101-125,exact_bose_einstein,3,temperature_1,norm_2,-6.587133169491162e-05
101-125,exact_bose_einstein,3,temperature_1,temperature_2,0.4965711865324099
101-125,exact_bose_einstein,3,temperature_1,U_2,0.0005178804852474732
101-125,exact_bose_einstein,3,temperature_1,norm_3,-0.0354608219236513
101-125,exact_bose_einstein,3,temperature_1,temperature_3,0.75164065871004
101-125,exact_bose_einstein,3,temperature_1,U_3,0.738225842114785
101-125,exact_bose_einstein,3,U_1,norm_1,0.4389104919984699
101-125,exact_bose_einstein,3,U_1,temperature_1,0.927107723108666
101-125,exact_bose_einstein,3,U_1,U_1,1.0
101-125,exact_bose_einstein,3,U_1,norm_2,0.0007040828807510166
101-125,exact_bose_einstein,3,U_1,temperature_2,0.37157448711015467
101-125,exact_bose_einstein,3,U_1,U_2,-0.00012360854721618926
101-125,exact_bose_einstein,3,U_1,norm_3,-0.03273672611913846
101-125,exact_bose_einstein,3,U_1,temperature_3,0.6021899833214485
101-125,exact_bose_einstein,3,U_1,U_3,0.6195849405145187
101-125,exact_bose_einstein,3,norm_2,norm_1,0.0027529804377437483
101-125,exact_bose_einstein,3,norm_2,temperature_1,-6.587133169491162e-05
101-125,exact_bose_einstein,3,norm_2,U_1,0.0007040828807510166
101-125,exact_bose_einstein,3,norm_2,norm_2,1.0000000000000002
101-125,exact_bose_einstein,3,norm_2,temperature_2,-0.06695552533152396
101-125,exact_bose_einstein,3,norm_2,U_2,0.0004405324929505334
101-125,exact_bose_einstein,3,norm_2,norm_3,0.001079896896236138
101-125,exact_bose_einstein,3,norm_2,temperature_3,-0.008987087942726483
101-125,exact_bose_einstein,3,norm_2,U_3,-0.009814615324692936
101-125,exact_bose_einstein,3,temperature_2,norm_1,-0.2511611739603388
101-125,exact_bose_einstein,3,temperature_2,temperature_1,0.4965711865324099
101-125,exact_bose_einstein,3,temperature_2,U_1,0.37157448711015467
101-125,exact_bose_einstein,3,temperature_2,norm_2,-0.06695552533152396
101-125,exact_bose_einstein,3,temperature_2,temperature_2,1.0000000000000002
101-125,exact_bose_einstein,3,temperature_2,U_2,0.04651714082110255
101-125,exact_bose_einstein,3,temperature_2,norm_3,-0.09801251570873509
101-125,exact_bose_einstein,3,temperature_2,temperature_3,0.8268889530878042
101-125,exact_bose_einstein,3,temperature_2,U_3,0.8315049250094717
101-125,exact_bose_einstein,3,U_2,norm_1,-0.002135782698438081
101-125,exact_bose_einstein,3,U_2,temperature_1,0.0005178804852474732
101-125,exact_bose_einstein,3,U_2,U_1,-0.00012360854721618926
101-125,exact_bose_einstein,3,U_2,norm_2,0.0004405324929505334
101-125,exact_bose_einstein,3,U_2,temperature_2,0.04651714082110255
101-125,exact_bose_einstein,3,U_2,U_2,1.0000000000000002
101-125,exact_bose_einstein,3,U_2,norm_3,-0.0008168059233578708
101-125,exact_bose_einstein,3,U_2,temperature_3,0.0073790597680535005
101-125,exact_bose_einstein,3,U_2,U_3,0.008018713656161372
101-125,exact_bose_einstein,3,norm_3,norm_1,-0.001275896783696066
101-125,exact_bose_einstein,3,norm_3,temperature_1,-0.0354608219236513
101-125,exact_bose_einstein,3,norm_3,U_1,-0.03273672611913846
101-125,exact_bose_einstein,3,norm_3,norm_2,0.001079896896236138
101-125,exact_bose_einstein,3,norm_3,temperature_2,-0.09801251570873509
101-125,exact_bose_einstein,3,norm_3,U_2,-0.0008168059233578708
101-125,exact_bose_einstein,3,norm_3,norm_3,1.0000000000000002
101-125,exact_bose_einstein,3,norm_3,temperature_3,0.07490384536975143
101-125,exact_bose_einstein,3,norm_3,U_3,0.11157577383030357
101-125,exact_bose_einstein,3,temperature_3,norm_1,-0.25297680551023694
101-125,exact_bose_einstein,3,temperature_3,temperature_1,0.75164065871004
101-125,exact_bose_einstein,3,temperature_3,U_1,0.6021899833214485
101-125,exact_bose_einstein,3,temperature_3,norm_2,-0.008987087942726483
101-125,exact_bose_einstein,3,temperature_3,temperature_2,0.8268889530878042
101-125,exact_bose_einstein,3,temperature_3,U_2,0.0073790597680535005
101-125,exact_bose_einstein,3,temperature_3,norm_3,0.07490384536975143
101-125,exact_bose_einstein,3,temperature_3,temperature_3,1.0
101-125,exact_bose_einstein,3,temperature_3,U_3,0.9949474155906726
101-125,exact_bose_einstein,3,U_3,norm_1,-0.1767488572282346
101-125,exact_bose_einstein,3,U_3,temperature_1,0.738225842114785
101-125,exact_bose_einstein,3,U_3,U_1,0.6195849405145187
101-125,exact_bose_einstein,3,U_3,norm_2,-0.009814615324692936
101-125,exact_bose_einstein,3,U_3,temperature_2,0.8315049250094717
101-125,exact_bose_einstein,3,U_3,U_2,0.008018713656161372
101-125,exact_bose_einstein,3,U_3,norm_3,0.11157577383030357
101-125,exact_bose_einstein,3,U_3,temperature_3,0.9949474155906726
101-125,exact_bose_einstein,3,U_3,U_3,1.0
101-125,tsallis,3,norm_1,norm_1,1.0
101-125,tsallis,3,norm_1,temperature_1,-0.8199612842848881
101-125,tsallis,3,norm_1,q_1,0.451068362452458
101-125,tsallis,3,norm_1,norm_2,-0.014314010309060248
101-125,tsallis,3,norm_1,temperature_2,0.07048276469349089
101-125,tsallis,3,norm_1,q_2,0.0646087655402994
101-125,tsallis,3,norm_1,norm_3,-0.2990508566714145
101-125,tsallis,3,norm_1,temperature_3,-0.34111643144798665
101-125,tsallis,3,norm_1,q_3,0.2812405659089593
101-125,tsallis,3,temperature_1,norm_1,-0.8199612842848881
101-125,tsallis,3,temperature_1,temperature_1,1.0
101-125,tsallis,3,temperature_1,q_1,-0.6568049571918133
101-125,tsallis,3,temperature_1,norm_2,-0.05164239789779514
101-125,tsallis,3,temperature_1,temperature_2,-0.01682742636736951
101-125,tsallis,3,temperature_1,q_2,0.18863458198001562
101-125,tsallis,3,temperature_1,norm_3,0.13450055983760234
101-125,tsallis,3,temperature_1,temperature_3,0.005277537565006373
101-125,tsallis,3,temperature_1,q_3,-0.09511088552102882
101-125,tsallis,3,q_1,norm_1,0.451068362452458
101-125,tsallis,3,q_1,temperature_1,-0.6568049571918133
101-125,tsallis,3,q_1,q_1,0.9999999999999999
101-125,tsallis,3,q_1,norm_2,0.03536154236664512
101-125,tsallis,3,q_1,temperature_2,-0.04714873809402924
101-125,tsallis,3,q_1,q_2,-0.13883482088078333
101-125,tsallis,3,q_1,norm_3,0.07026528792827318
101-125,tsallis,3,q_1,temperature_3,0.04252177007088614
101-125,tsallis,3,q_1,q_3,-0.5500170667454235
101-125,tsallis,3,norm_2,norm_1,-0.014314010309060248
101-125,tsallis,3,norm_2,temperature_1,-0.05164239789779514
101-125,tsallis,3,norm_2,q_1,0.03536154236664512
101-125,tsallis,3,norm_2,norm_2,1.0
101-125,tsallis,3,norm_2,temperature_2,-0.9339980644638466
101-125,tsallis,3,norm_2,q_2,0.14414428553052183
101-125,tsallis,3,norm_2,norm_3,0.08784370376457475
101-125,tsallis,3,norm_2,temperature_3,0.06952425463568067
101-125,tsallis,3,norm_2,q_3,-0.10700774596324555
101-125,tsallis,3,temperature_2,norm_1,0.07048276469349089
101-125,tsallis,3,temperature_2,temperature_1,-0.01682742636736951
101-125,tsallis,3,temperature_2,q_1,-0.04714873809402924
101-125,tsallis,3,temperature_2,norm_2,-0.9339980644638466
101-125,tsallis,3,temperature_2,temperature_2,1.0
101-125,tsallis,3,temperature_2,q_2,-0.3480761332240502
101-125,tsallis,3,temperature_2,norm_3,-0.14897686730017515
101-125,tsallis,3,temperature_2,temperature_3,0.05203166959871262
101-125,tsallis,3,temperature_2,q_3,0.17074979666144743
101-125,tsallis,3,q_2,norm_1,0.0646087655402994
101-125,tsallis,3,q_2,temperature_1,0.18863458198001562
101-125,tsallis,3,q_2,q_1,-0.13883482088078333
101-125,tsallis,3,q_2,norm_2,0.14414428553052183
101-125,tsallis,3,q_2,temperature_2,-0.3480761332240502
101-125,tsallis,3,q_2,q_2,1.0000000000000002
101-125,tsallis,3,q_2,norm_3,-0.5109893277913914
101-125,tsallis,3,q_2,temperature_3,-0.2173408228528096
101-125,tsallis,3,q_2,q_3,-0.0969481953480048
101-125,tsallis,3,norm_3,norm_1,-0.2990508566714145
101-125,tsallis,3,norm_3,temperature_1,0.13450055983760234
101-125,tsallis,3,norm_3,q_1,0.07026528792827318
101-125,tsallis,3,norm_3,norm_2,0.08784370376457475
101-125,tsallis,3,norm_3,temperature_2,-0.14897686730017515
101-125,tsallis,3,norm_3,q_2,-0.5109893277913914
101-125,tsallis,3,norm_3,norm_3,0.9999999999999999
101-125,tsallis,3,norm_3,temperature_3,-0.41068030065865446
101-125,tsallis,3,norm_3,q_3,0.10415830147707773
101-125,tsallis,3,temperature_3,norm_1,-0.34111643144798665
101-125,tsallis,3,temperature_3,temperature_1,0.005277537565006373
101-125,tsallis,3,temperature_3,q_1,0.04252177007088614
101-125,tsallis,3,temperature_3,norm_2,0.06952425463568067
101-125,tsallis,3,temperature_3,temperature_2,0.05203166959871262
101-125,tsallis,3,temperature_3,q_2,-0.2173408228528096
101-125,tsallis,3,temperature_3,norm_3,-0.41068030065865446
101-125,tsallis,3,temperature_3,temperature_3,1.0000000000000002
101-125,tsallis,3,temperature_3,q_3,-0.5145020153635816
101-125,tsallis,3,q_3,norm_1,0.2812405659089593
101-125,tsallis,3,q_3,temperature_1,-0.09511088552102882
101-125,tsallis,3,q_3,q_1,-0.5500170667454235
101-125,tsallis,3,q_3,norm_2,-0.10700774596324555
101-125,tsallis,3,q_3,temperature_2,0.17074979666144743
101-125,tsallis,3,q_3,q_2,-0.0969481953480048
101-125,tsallis,3,q_3,norm_3,0.10415830147707773
101-125,tsallis,3,q_3,temperature_3,-0.5145020153635816
101-125,tsallis,3,q_3,q_3,0.9999999999999999
126-150,manuscript_juttner,1,norm_1,norm_1,1.0
126-150,manuscript_juttner,1,norm_1,temperature_1,-0.9400963207719557
126-150,manuscript_juttner,1,norm_1,U_1,7.31880854773426e-05
126-150,manuscript_juttner,1,temperature_1,norm_1,-0.9400963207719557
126-150,manuscript_juttner,1,temperature_1,temperature_1,0.9999999999999998
126-150,manuscript_juttner,1,temperature_1,U_1,0.0010190157990395312
126-150,manuscript_juttner,1,U_1,norm_1,7.31880854773426e-05
126-150,manuscript_juttner,1,U_1,temperature_1,0.0010190157990395312
126-150,manuscript_juttner,1,U_1,U_1,1.0000000000000002
126-150,exact_bose_einstein,1,norm_1,norm_1,1.0
126-150,exact_bose_einstein,1,norm_1,temperature_1,-0.9396590130027462
126-150,exact_bose_einstein,1,norm_1,U_1,-0.0012254269581119745
126-150,exact_bose_einstein,1,temperature_1,norm_1,-0.9396590130027462
126-150,exact_bose_einstein,1,temperature_1,temperature_1,0.9999999999999999
126-150,exact_bose_einstein,1,temperature_1,U_1,-0.01567052603174378
126-150,exact_bose_einstein,1,U_1,norm_1,-0.0012254269581119745
126-150,exact_bose_einstein,1,U_1,temperature_1,-0.01567052603174378
126-150,exact_bose_einstein,1,U_1,U_1,0.9999999999999999
126-150,tsallis,1,norm_1,norm_1,0.9999999999999998
126-150,tsallis,1,norm_1,temperature_1,-0.9872010886800872
126-150,tsallis,1,norm_1,q_1,0.8669782039872985
126-150,tsallis,1,temperature_1,norm_1,-0.9872010886800872
126-150,tsallis,1,temperature_1,temperature_1,1.0
126-150,tsallis,1,temperature_1,q_1,-0.9206720235349682
126-150,tsallis,1,q_1,norm_1,0.8669782039872985
126-150,tsallis,1,q_1,temperature_1,-0.9206720235349682
126-150,tsallis,1,q_1,q_1,1.0
126-150,manuscript_juttner,2,norm_1,norm_1,1.0
126-150,manuscript_juttner,2,norm_1,temperature_1,-0.2245734264348837
126-150,manuscript_juttner,2,norm_1,U_1,0.23929477083896178
126-150,manuscript_juttner,2,norm_1,norm_2,0.6657685886004047
126-150,manuscript_juttner,2,norm_1,temperature_2,-0.19474590131858846
126-150,manuscript_juttner,2,norm_1,U_2,-0.023635579393521747
126-150,manuscript_juttner,2,temperature_1,norm_1,-0.2245734264348837
126-150,manuscript_juttner,2,temperature_1,temperature_1,1.0
126-150,manuscript_juttner,2,temperature_1,U_1,0.8822881989051737
126-150,manuscript_juttner,2,temperature_1,norm_2,-0.4457166000228795
126-150,manuscript_juttner,2,temperature_1,temperature_2,0.10861721462051713
126-150,manuscript_juttner,2,temperature_1,U_2,-0.007505841927550359
126-150,manuscript_juttner,2,U_1,norm_1,0.23929477083896178
126-150,manuscript_juttner,2,U_1,temperature_1,0.8822881989051737
126-150,manuscript_juttner,2,U_1,U_1,1.0
126-150,manuscript_juttner,2,U_1,norm_2,-0.04923346753513151
